place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
74,628598,"East Coast Relays, University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL",USA,26 APR 2024,27 APR 2024,820,83,80640,74,81460,https://worldathletics.org/records/competition-performance-rankings/ranking/628598
75,631666,"Meeting International d'Athlétisme de la Province de Liège, Stade Naimette-Xhovémont, Liège",BEL,19 JUN 2024,19 JUN 2024,725,93,80689,72,81414,https://worldathletics.org/records/competition-performance-rankings/ranking/631666
76,633463,"Meeting voor Mon, AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven",BEL,27 JUL 2024,27 JUL 2024,510,120,80902,68,81412,https://worldathletics.org/records/competition-performance-rankings/ranking/633463
77,631492,"Night of Athletics, Stadion De Veen, Heusden-Zolder",BEL,15 JUN 2024,15 JUN 2024,860,79,80545,76,81405,https://worldathletics.org/records/competition-performance-rankings/ranking/631492
78,633836,"Copenhagen Athletics Games, Østerbro Stadium, Copenhagen",DEN,03 SEP 2024,03 SEP 2024,745,90,80585,75,81330,https://worldathletics.org/records/competition-performance-rankings/ranking/633836
79,629435,"11th Kinami Michitaka Memorial Athletics Meet, Yanmar Stadium Nagai, Osaka",JPN,12 MAY 2024,12 MAY 2024,555,114,80733,70,81288,https://worldathletics.org/records/competition-performance-rankings/ranking/629435
80,630096,"Trond Mohn Games, Fana Stadion, Bergen",NOR,22 MAY 2024,22 MAY 2024,1140,59,80147,86,81287,https://worldathletics.org/records/competition-performance-rankings/ranking/630096
81,631557,"Harry Jerome Track Classic, Swangard Stadium, Burnaby",CAN,15 JUN 2024,16 JUN 2024,960,72,80253,81,81213,https://worldathletics.org/records/competition-performance-rankings/ranking/631557
82,630852,"The 2nd Belt and Road Athletics Invitation Meeting & National Grand Prix 5, Olympic Sports Center, Chongqing",CHN,27 MAY 2024,29 MAY 2024,805,87,80391,79,81196,https://worldathletics.org/records/competition-performance-rankings/ranking/630852
83,626199,"Maurie Plant Meet, Lakeside Stadium, Melbourne",AUS,15 FEB 2024,15 FEB 2024,1460,45,79614,104,81074,https://worldathletics.org/records/competition-performance-rankings/ranking/626199
84,630275,"Meeting International de Forbach, Stade Omnisports Schlossberg, Forbach",FRA,26 MAY 2024,26 MAY 2024,1180,56,79789,99,80969,https://worldathletics.org/records/competition-performance-rankings/ranking/630275
85,633867,"Folksam GP Sollentuna, Sollentunavallen, Sollentuna",SWE,16 JUN 2024,16 JUN 2024,980,69,79819,98,80799,https://worldathletics.org/records/competition-performance-rankings/ranking/633867
86,630151,"P-T-S meeting, Štadión SNP, Banská Bystrica",SVK,24 MAY 2024,24 MAY 2024,1090,62,79702,102,80792,https://worldathletics.org/records/competition-performance-rankings/ranking/630151
87,633701,"Tampere Motonet GP, Ratinan Stadion, Tampere",FIN,25 AUG 2024,25 AUG 2024,880,78,79905,92,80785,https://worldathletics.org/records/competition-performance-rankings/ranking/633701
88,630265,"Hungarian GP Series - Budapest, Lantos Mihály Sportközpont, Budapest",HUN,26 MAY 2024,26 MAY 2024,855,80,79881,96,80736,https://worldathletics.org/records/competition-performance-rankings/ranking/630265
89,632693,"Morton Games, Morton Stadium, Santry, Dublin",IRL,12 JUL 2024,12 JUL 2024,490,124,80233,82,80723,https://worldathletics.org/records/competition-performance-rankings/ranking/632693
90,631428,"Meeting Nikaia, Parc des Sports C. Ehrmann, Nice",FRA,15 JUN 2024,15 JUN 2024,655,102,80027,88,80682,https://worldathletics.org/records/competition-performance-rankings/ranking/631428
91,628577,"Texas Invitational, Mike A. Myers Stadium, Austin, TX",USA,26 APR 2024,27 APR 2024,515,117,80166,85,80681,https://worldathletics.org/records/competition-performance-rankings/ranking/628577
92,630874,"Royal City Inferno Track and Field Festival, Alumni Stadium, Guelph",CAN,04 JUN 2024,05 JUN 2024,350,156,80323,80,80673,https://worldathletics.org/records/competition-performance-rankings/ranking/630874
93,629892,"38ème Meeting International Montgeron-Essonne, Stade Pierre de Coubertin, Montgeron",FRA,19 MAY 2024,19 MAY 2024,450,129,80197,84,80647,https://worldathletics.org/records/competition-performance-rankings/ranking/629892
94,629103,"UAE Athletics Grand Prix, Dubai Police Club Stadium, Dubai",UAE,03 MAY 2024,03 MAY 2024,700,96,79900,93,80600,https://worldathletics.org/records/competition-performance-rankings/ranking/629103
95,630610,"Music City Track Carnival, Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN",USA,31 MAY 2024,01 JUN 2024,380,150,80213,83,80593,https://worldathletics.org/records/competition-performance-rankings/ranking/630610
96,631692,"XIX Reunión Internacional Villa de Bilbao, Polideportivo Zorrotza, Bilbao",ESP,18 JUN 2024,18 JUN 2024,635,104,79888,95,80523,https://worldathletics.org/records/competition-performance-rankings/ranking/631692
97,627134,"Sydney Track Classic, ES Marks Athletics Field, Sydney",AUS,23 MAR 2024,23 MAR 2024,570,112,79897,94,80467,https://worldathletics.org/records/competition-performance-rankings/ranking/627134
98,628296,"Felix Sanchez Classic, Estadio Luguelín Santos, Bayaguana",DOM,20 APR 2024,20 APR 2024,420,132,80025,89,80445,https://worldathletics.org/records/competition-performance-rankings/ranking/628296
99,632761,"Moore-Guldensporenmeeting, Sportcentrum Wembley, Kortrijk",BEL,13 JUL 2024,13 JUL 2024,415,137,80011,90,80426,https://worldathletics.org/records/competition-performance-rankings/ranking/632761
100,626005,"Adelaide Invitational, SA Athletic Stadium, Adelaide",AUS,10 FEB 2024,10 FEB 2024,730,91,79659,103,80389,https://worldathletics.org/records/competition-performance-rankings/ranking/626005
101,634423,"Yogibo Athletics Challenge Cup 2024, Denka Big Swan Stadium, Niigata",JPN,28 SEP 2024,29 SEP 2024,510,120,79840,97,80350,https://worldathletics.org/records/competition-performance-rankings/ranking/634423
102,628610,"Bermuda Grand Prix, Flora Duffy Stadium, Devonshire",BER,28 APR 2024,28 APR 2024,1200,54,79122,112,80322,https://worldathletics.org/records/competition-performance-rankings/ranking/628610
103,630968,"Znamensky Brothers Memorial, Luzhniki North Arena, Moskva",RUS,06 JUN 2024,06 JUN 2024,385,147,79743,101,80128,https://worldathletics.org/records/competition-performance-rankings/ranking/630968
104,633011,"Flanders Cup, Stedelijke Atletiekpiste, Ninove",BEL,20 JUL 2024,20 JUL 2024,145,272,79921,91,80066,https://worldathletics.org/records/competition-performance-rankings/ranking/633011
105,629952,"Meeting de la Martinique, Stade L. Achille, Fort-de-France",FRA,18 MAY 2024,18 MAY 2024,225,207,79769,100,79994,https://worldathletics.org/records/competition-performance-rankings/ranking/629952
106,633027,"CAS Meeting International, Stade Jean Jacoby, Schifflange",LUX,21 JUL 2024,21 JUL 2024,945,74,79047,115,79992,https://worldathletics.org/records/competition-performance-rankings/ranking/633027
106,633771,"Stadioneröffnung Dresden, Heinz-Steyer-Stadion, Dresden",GER,30 AUG 2024,30 AUG 2024,585,110,79407,105,79992,https://worldathletics.org/records/competition-performance-rankings/ranking/633771
108,628083,"National Athletics Grand Prix 2, HOC Stadium, Hangzhou",CHN,13 APR 2024,14 APR 2024,615,108,79243,109,79858,https://worldathletics.org/records/competition-performance-rankings/ranking/628083
109,630104,"Kladno hází a Kladenské Memoriály, Mestský Stadion Sletište, Kladno",CZE,22 MAY 2024,22 MAY 2024,990,68,78851,120,79841,https://worldathletics.org/records/competition-performance-rankings/ranking/630104
110,630127,"Grifone Meeting, Campo di Atletica, Asti",ITA,23 MAY 2024,23 MAY 2024,610,109,79230,110,79840,https://worldathletics.org/records/competition-performance-rankings/ranking/630127
111,627366,"ASA Athletics Grand Prix 3 / Continental Tour Challenger, UJ Stadium, Johannesburg",RSA,27 MAR 2024,27 MAR 2024,505,122,79175,111,79680,https://worldathletics.org/records/competition-performance-rankings/ranking/627366
112,633646,"Borås Folksam Grand Prix, Ryavallen, Borås",SWE,21 AUG 2024,21 AUG 2024,585,110,78975,118,79560,https://worldathletics.org/records/competition-performance-rankings/ranking/633646
113,629378,"PURE Athletics Sprint Elite Meet, National Training Center, Clermont, FL",USA,11 MAY 2024,11 MAY 2024,295,179,79258,108,79553,https://worldathletics.org/records/competition-performance-rankings/ranking/629378
114,627530,"Stanford Invitational, Cobb Track and Angell Field, Palo Alto, CA",USA,29 MAR 2024,30 MAR 2024,240,202,79295,107,79535,https://worldathletics.org/records/competition-performance-rankings/ranking/627530
115,626943,"Trials for African Games 2024, Nyayo National Stadium, Nairobi",KEN,05 MAR 2024,06 MAR 2024,715,95,78802,122,79517,https://worldathletics.org/records/competition-performance-rankings/ranking/626943
116,627470,"Raleigh Relays, Paul Derr TF Facility, Raleigh, NC",USA,28 MAR 2024,30 MAR 2024,85,365,79400,106,79485,https://worldathletics.org/records/competition-performance-rankings/ranking/627470
117,630098,"GP Diputacion Csatellon - Memorial Jose Antonio Cansino, Pistes d'atletisme Gaetà Huguet, Castellón",ESP,22 MAY 2024,22 MAY 2024,640,103,78684,125,79324,https://worldathletics.org/records/competition-performance-rankings/ranking/630098
118,629771,"Cyprus International Athletics Meeting, Tsirio Stadium, Limassol",CYP,17 MAY 2024,17 MAY 2024,815,86,78466,131,79281,https://worldathletics.org/records/competition-performance-rankings/ranking/629771
119,631769,"La Classique d'athlétisme de Montréal, Piste Ben Leduc, Montréal",CAN,21 JUN 2024,21 JUN 2024,275,189,78995,116,79270,https://worldathletics.org/records/competition-performance-rankings/ranking/631769
120,633777,"Finnkampen, Olympiastadion, Helsinki",FIN,30 AUG 2024,31 AUG 2024,1080,64,78162,143,79242,https://worldathletics.org/records/competition-performance-rankings/ranking/633777
121,628228,"Wake Forest Invitational, Kentner Stadium Wake Forest University, Winston Salem, NC",USA,19 APR 2024,19 APR 2024,135,286,79061,114,79196,https://worldathletics.org/records/competition-performance-rankings/ranking/628228
122,629677,"Grande Prémio Brasil de Atletismo, Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba",BRA,15 MAY 2024,15 MAY 2024,795,88,78399,133,79194,https://worldathletics.org/records/competition-performance-rankings/ranking/629677
123,626633,"Canberra Track Classic, AIS Athletics Track, Canberra",AUS,01 MAR 2024,02 MAR 2024,345,157,78829,121,79174,https://worldathletics.org/records/competition-performance-rankings/ranking/626633
124,632517,"Meeting Internazionale Città di Nembro, Centro Sportivo Saletti, Nembro",ITA,19 JUN 2024,19 JUN 2024,135,286,78982,117,79117,https://worldathletics.org/records/competition-performance-rankings/ranking/632517
125,631622,"Nike Outdoor Nationals, Hayward Field, Eugene, OR",USA,12 JUN 2024,15 JUN 2024,30,527,79065,113,79095,https://worldathletics.org/records/competition-performance-rankings/ranking/631622
126,633601,"Fuji Hokuroku World Trial 2024, Hokuroku Park Athletic Field, Fujiyoshida",JPN,18 AUG 2024,18 AUG 2024,150,264,78869,119,79019,https://worldathletics.org/records/competition-performance-rankings/ranking/633601
127,630701,"Johnny Loaring Classic, Alumni Field, Windsor",CAN,02 JUN 2024,02 JUN 2024,205,220,78760,123,78965,https://worldathletics.org/records/competition-performance-rankings/ranking/630701
128,626988,"Hurricane Invitational, UMiami Cobb Stadium, Coral Gables, FL",USA,15 MAR 2024,16 MAR 2024,420,132,78509,128,78929,https://worldathletics.org/records/competition-performance-rankings/ranking/626988
129,630114,"Desafio Nerja, Estadio Enrique Lopez Cuenca, Nerja",ESP,22 MAY 2024,22 MAY 2024,270,193,78627,127,78897,https://worldathletics.org/records/competition-performance-rankings/ranking/630114
130,629899,"Grande Prémio Brasil de Atletismo-Niteró, Pista da Universidade Federal Fluminense – UFF, Rio de Janeiro",BRA,19 MAY 2024,19 MAY 2024,835,82,78042,149,78877,https://worldathletics.org/records/competition-performance-rankings/ranking/629899
131,628603,"Texas Tech Corky/Crofoot Shootout, Terry & Linda Fuller T&F Complex, Lubbock, TX",USA,26 APR 2024,27 APR 2024,145,272,78665,126,78810,https://worldathletics.org/records/competition-performance-rankings/ranking/628603
132,627897,"Hurricane Alumni Invitational, UMiami Cobb Stadium, Coral Gables, FL",USA,05 APR 2024,06 APR 2024,415,137,78349,134,78764,https://worldathletics.org/records/competition-performance-rankings/ranking/627897
133,627075,"USF Alumni Invitational, University of South Florida Track & Field Stadium, Tampa, FL",USA,15 MAR 2024,16 MAR 2024,35,504,78708,124,78743,https://worldathletics.org/records/competition-performance-rankings/ranking/627075
134,630123,"Jõhvi 2024 - Heino Lipp Memorial, Heino Lipp Stadium, Jöhvi",EST,23 MAY 2024,23 MAY 2024,980,69,77738,156,78718,https://worldathletics.org/records/competition-performance-rankings/ranking/630123
135,627783,"44 Farms Team Invitational, Cushing Stadium, College Station, TX",USA,05 APR 2024,06 APR 2024,225,207,78479,130,78704,https://worldathletics.org/records/competition-performance-rankings/ranking/627783
136,628401,"Virginia Challenge, UVA Lanningan Field, Charlottesville, VA",USA,19 APR 2024,20 APR 2024,245,201,78430,132,78675,https://worldathletics.org/records/competition-performance-rankings/ranking/628401
