place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
238,619460,"Duke Invitational, Morris Williams T&F Stadium, Durham, NC",USA,06 APR 2023,08 APR 2023,60,418,74981,234,75041,https://worldathletics.org/records/competition-performance-rankings/ranking/619460
239,619755,"71st Hyogo Relay Carnival, Universiade Commemorative Stadium, Kobe",JPN,22 APR 2023,23 APR 2023,300,169,74689,242,74989,https://worldathletics.org/records/competition-performance-rankings/ranking/619755
240,619012,"Troféu São Paulo, COTP Stadium, São Paulo",BRA,11 MAR 2023,12 MAR 2023,270,184,74712,241,74982,https://worldathletics.org/records/competition-performance-rankings/ranking/619012
241,619435,"South Florida Invitational, University of South Florida Track & Field Stadium, Tampa, FL",USA,07 APR 2023,08 APR 2023,15,617,74960,236,74975,https://worldathletics.org/records/competition-performance-rankings/ranking/619435
242,619033,"Sir Graeme Douglas International, Douglas Track & Field, Auckland",NZL,16 MAR 2023,16 MAR 2023,450,134,74382,251,74832,https://worldathletics.org/records/competition-performance-rankings/ranking/619033
243,619368,"The 56th Tokyo Big6 Track Field League, National Stadium, Tokyo",JPN,02 APR 2023,02 APR 2023,50,447,74723,240,74773,https://worldathletics.org/records/competition-performance-rankings/ranking/619368
244,620998,"Budapest OPEN Schulek Ágoston Emlékverseny - Budapest Felnőtt Bajnokság, Ikarus BSE Sporttelep, Budapest",HUN,27 MAY 2023,28 MAY 2023,90,350,74663,243,74753,https://worldathletics.org/records/competition-performance-rankings/ranking/620998
245,620010,"Rock Chalk Classic, Rock Chalk Park, Lawrence, KS",USA,29 APR 2023,29 APR 2023,55,431,74638,244,74693,https://worldathletics.org/records/competition-performance-rankings/ranking/620010
246,622062,"JAAA All Comers Meet, Jamaica College Ashenheim Stadium, Kingston",JAM,24 JUN 2023,24 JUN 2023,215,226,74404,249,74619,https://worldathletics.org/records/competition-performance-rankings/ranking/622062
247,621195,"Memorial José Luis Hernandez, Estadio de Larrabide, Pamplona",ESP,02 JUN 2023,02 JUN 2023,255,196,74323,253,74578,https://worldathletics.org/records/competition-performance-rankings/ranking/621195
248,620089,"Tom Tellez Invitational, Tom Tellez Track, Houston, TX",USA,05 MAY 2023,05 MAY 2023,85,355,74490,247,74575,https://worldathletics.org/records/competition-performance-rankings/ranking/620089
249,618832,"Longhorn Invitational, Mike A. Myers Stadium, Austin, TX",USA,04 MAR 2023,04 MAR 2023,55,431,74513,246,74568,https://worldathletics.org/records/competition-performance-rankings/ranking/618832
250,619266,"Hurricane Collegiate Invitational, UMiami Cobb Stadium, Coral Gables, FL",USA,25 MAR 2023,25 MAR 2023,10,646,74547,245,74557,https://worldathletics.org/records/competition-performance-rankings/ranking/619266
251,621490,"14. Internationales Sparkassenmeeting, Jahnstadion, Osterode",GER,10 JUN 2023,10 JUN 2023,110,322,74433,248,74543,https://worldathletics.org/records/competition-performance-rankings/ranking/621490
252,622310,"Flanders Cup AVLL, Netestadion, Lier",BEL,01 JUL 2023,01 JUL 2023,105,329,74397,250,74502,https://worldathletics.org/records/competition-performance-rankings/ranking/622310
253,619071,"17th Carolina Spring Break Classic, Pista Basilio Rodriguez, Carolina",PUR,16 MAR 2023,18 MAR 2023,390,143,74075,263,74465,https://worldathletics.org/records/competition-performance-rankings/ranking/619071
254,619889,"Charlotte Invitational, Irwin Belk TF Center, Charlotte, NC",USA,28 APR 2023,29 APR 2023,25,541,74376,252,74401,https://worldathletics.org/records/competition-performance-rankings/ranking/619889
255,621034,"Meeting National de la Martinique, Stade L. Achille, Fort-de-France",FRA,27 MAY 2023,27 MAY 2023,145,262,74173,257,74318,https://worldathletics.org/records/competition-performance-rankings/ranking/621034
256,619406,"Spec Towns + Torrin Lawrence Invitational, Spec Towns Track, Athens, GA",USA,06 APR 2023,07 APR 2023,140,272,74176,256,74316,https://worldathletics.org/records/competition-performance-rankings/ranking/619406
257,620699,"Meeting Desafio Nerja 2023 Restaurante Pulguilla y Ayo, Estadio Enrique Lopez Cuenca, Nerja",ESP,18 MAY 2023,18 MAY 2023,130,288,74172,258,74302,https://worldathletics.org/records/competition-performance-rankings/ranking/620699
258,619048,"Cardinal Classic, Cobb Track and Angell Field, Palo Alto, CA",USA,18 MAR 2023,18 MAR 2023,55,431,74199,255,74254,https://worldathletics.org/records/competition-performance-rankings/ranking/619048
259,619887,"Steve Scott Invitational, Anteater Stadium, Irvine, CA",USA,28 APR 2023,29 APR 2023,45,457,74206,254,74251,https://worldathletics.org/records/competition-performance-rankings/ranking/619887
260,622505,"Slovenian Championships, Stadion ""Ob jezeru"", Velenje",SLO,08 JUL 2023,09 JUL 2023,375,150,73869,270,74244,https://worldathletics.org/records/competition-performance-rankings/ranking/622505
261,621864,"JAAA Budapest Quest #2, National Stadium, Kingston",JAM,17 JUN 2023,17 JUN 2023,395,141,73841,273,74236,https://worldathletics.org/records/competition-performance-rankings/ranking/621864
262,621729,"Nesterenko Prizes, Regional Sport Complex, Brest",BLR,08 JUN 2023,09 JUN 2023,280,180,73953,268,74233,https://worldathletics.org/records/competition-performance-rankings/ranking/621729
263,620113,"Billy Hayes Invitational, Billy Hayes T& F Complex, Bloomington, IN",USA,05 MAY 2023,05 MAY 2023,105,329,74111,260,74216,https://worldathletics.org/records/competition-performance-rankings/ranking/620113
263,622639,"Grand Prix Nové Mesto Nad Metují, General Klapálek ́s stadium, Nové Město nad Metují",CZE,15 JUL 2023,15 JUL 2023,180,239,74036,264,74216,https://worldathletics.org/records/competition-performance-rankings/ranking/622639
265,620707,"Championnat de France des clubs Elite 2, Stade Pierre Paul Bernard, Talence",FRA,21 MAY 2023,21 MAY 2023,95,342,74117,259,74212,https://worldathletics.org/records/competition-performance-rankings/ranking/620707
266,619803,"Canyon Invitational, GCU Track & Field, Phoenix, AZ",USA,21 APR 2023,22 APR 2023,70,390,74094,262,74164,https://worldathletics.org/records/competition-performance-rankings/ranking/619803
267,621733,"Memorial José Barrientos, Estadio Panamericano, La Habana",CUB,09 JUN 2023,10 JUN 2023,165,246,73986,267,74151,https://worldathletics.org/records/competition-performance-rankings/ranking/621733
268,624096,"Grand Prix International de Cali, Pascual Guerrero Stadium, Cali",COL,21 OCT 2023,21 OCT 2023,135,279,73995,265,74130,https://worldathletics.org/records/competition-performance-rankings/ranking/624096
269,622064,"Internationales LAZ Meeting/Rhede, Besagroup-Sportpark, Rhede",GER,25 JUN 2023,25 JUN 2023,290,176,73827,274,74117,https://worldathletics.org/records/competition-performance-rankings/ranking/622064
270,624110,"3rd National Open U23 Athletics Championships, Sports Complex, Sector 7, Chandigarh",IND,20 OCT 2023,22 OCT 2023,0,,74096,261,74096,https://worldathletics.org/records/competition-performance-rankings/ranking/624110
271,622579,"2nd AFN Golden League, Samuel Ogbemudia Stadium, Benin City",NGR,14 JUN 2023,15 JUN 2023,5,700,73995,265,74000,https://worldathletics.org/records/competition-performance-rankings/ranking/622579
272,620721,"Championnat de France des clubs N1A Poule A, Stade Colette Besson, Dijon",FRA,21 MAY 2023,21 MAY 2023,145,262,73854,272,73999,https://worldathletics.org/records/competition-performance-rankings/ranking/620721
273,619039,"AGN Track & Field League 6 - Seniors & U20, Pilditch Stadium, Pretoria",RSA,04 MAR 2023,04 MAR 2023,125,295,73859,271,73984,https://worldathletics.org/records/competition-performance-rankings/ranking/619039
274,623423,"10. Atlétikai Magyar Szuper Liga Döntő, Atlétikai Centrum, Kecskemét",HUN,02 SEP 2023,03 SEP 2023,500,126,73466,290,73966,https://worldathletics.org/records/competition-performance-rankings/ranking/623423
275,619420,"Tennessee Invite, Tom Black Track at LaPorte Stadium, Knoxville, TN",USA,06 APR 2023,08 APR 2023,60,418,73890,269,73950,https://worldathletics.org/records/competition-performance-rankings/ranking/619420
276,620993,"Lubelskie Koziołki, Stadion MOSiR, Lublin",POL,28 MAY 2023,28 MAY 2023,270,184,73674,280,73944,https://worldathletics.org/records/competition-performance-rankings/ranking/620993
277,619356,"Colombian Club Championships, Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá",COL,31 MAR 2023,02 APR 2023,235,207,73684,279,73919,https://worldathletics.org/records/competition-performance-rankings/ranking/619356
278,622106,"Warszawska Liga Lekkoatletyczna, Stadion Zygmunta Szelesta, Warszawa",POL,25 JUN 2023,25 JUN 2023,85,355,73724,278,73809,https://worldathletics.org/records/competition-performance-rankings/ranking/622106
279,619328,"West Coast Relays, Veterans Memorial Stadium, Clovis, CA",USA,30 MAR 2023,31 MAR 2023,25,541,73783,276,73808,https://worldathletics.org/records/competition-performance-rankings/ranking/619328
280,618963,"Ben Brown Invite/AstroAI Distance Classic, CSU Titan Track Complex, Fullerton, CA",USA,10 MAR 2023,11 MAR 2023,25,541,73779,277,73804,https://worldathletics.org/records/competition-performance-rankings/ranking/618963
281,622847,"34th Six University Inter-College Track and Field Tournament, NITTAIDAI Athletic Stadium, Yokohama",JPN,23 JUL 2023,23 JUL 2023,0,,73785,275,73785,https://worldathletics.org/records/competition-performance-rankings/ranking/622847
282,619326,"Felix Sánchez Classic, Estadio Olimpico Juan Pablo Duarte, Santo Domingo",DOM,01 APR 2023,01 APR 2023,315,162,73469,289,73784,https://worldathletics.org/records/competition-performance-rankings/ranking/619326
283,624472,"JAAA Budapest Quest, National Stadium, Kingston",JAM,27 MAY 2023,27 MAY 2023,235,207,73535,286,73770,https://worldathletics.org/records/competition-performance-rankings/ranking/624472
284,621494,"JAAA All Comers Meet 4, Jamaica College Ashenheim Stadium, Kingston",JAM,10 JUN 2023,10 JUN 2023,185,236,73501,288,73686,https://worldathletics.org/records/competition-performance-rankings/ranking/621494
285,619525,"High Point Meet of Champions, Dick Vert Stadium, High Point, NC",USA,14 APR 2023,15 APR 2023,25,541,73629,281,73654,https://worldathletics.org/records/competition-performance-rankings/ranking/619525
286,619450,"59th Four University Inter-College Track and Field Tournament, Gion Stadium, Sagamihara",JPN,09 APR 2023,09 APR 2023,20,586,73620,282,73640,https://worldathletics.org/records/competition-performance-rankings/ranking/619450
287,625378,"Liese Prokop Memorial, Sportzentrum Niederösterreich, St. Pölten",AUT,08 JUN 2023,08 JUN 2023,230,213,73385,292,73615,https://worldathletics.org/records/competition-performance-rankings/ranking/625378
288,619556,"Virginia Grand Prix, UVA Lanningan Field, Charlottesville, VA",USA,15 APR 2023,15 APR 2023,35,495,73577,283,73612,https://worldathletics.org/records/competition-performance-rankings/ranking/619556
289,623322,"Världsungdomsspelen, Slottsskogsvallen, Göteborg",SWE,30 JUN 2023,02 JUL 2023,30,514,73570,284,73600,https://worldathletics.org/records/competition-performance-rankings/ranking/623322
290,621936,"Championnats Ile-de-France, Stade des Maradas, Cergy-Pontoise",FRA,17 JUN 2023,18 JUN 2023,20,586,73564,285,73584,https://worldathletics.org/records/competition-performance-rankings/ranking/621936
291,619982,"The Big Meet, Edwards Stadium, Berkeley, CA",USA,29 APR 2023,29 APR 2023,180,239,73350,294,73530,https://worldathletics.org/records/competition-performance-rankings/ranking/619982
292,621964,"Minami Kanto High school Meeting, JIT Recycled Ink Stadium, Kofu",JPN,16 JUN 2023,19 JUN 2023,0,,73521,287,73521,https://worldathletics.org/records/competition-performance-rankings/ranking/621964
293,620321,"51st Flag of KBS National Athletics Meeting, Yecheon Stadium, Yecheon",KOR,05 MAY 2023,09 MAY 2023,200,233,73309,297,73509,https://worldathletics.org/records/competition-performance-rankings/ranking/620321
294,619437,"USD Early Bird, USD Lillibridge Track Complex, Vermillion, SD",USA,07 APR 2023,08 APR 2023,45,457,73408,291,73453,https://worldathletics.org/records/competition-performance-rankings/ranking/619437
295,620487,"1. kolo extraligy, Sports Stadium CESA VUT, Brno",CZE,14 MAY 2023,14 MAY 2023,210,229,73236,298,73446,https://worldathletics.org/records/competition-performance-rankings/ranking/620487
296,621040,"59. Susanne Meier Mem, Stadion Schützenmatte, Basel",SUI,29 MAY 2023,29 MAY 2023,115,315,73317,296,73432,https://worldathletics.org/records/competition-performance-rankings/ranking/621040
297,619486,"Southwest China Regional Invitation Meeting, Sichuan Xipu Training Base, Chengdu",CHN,07 APR 2023,08 APR 2023,15,617,73373,293,73388,https://worldathletics.org/records/competition-performance-rankings/ranking/619486
298,620354,"Yangtze River Delta Sprints, Hurdles, Jumps and Relays Meeting, Olympic Sports Center, Huzhou",CHN,09 MAY 2023,10 MAY 2023,30,514,73331,295,73361,https://worldathletics.org/records/competition-performance-rankings/ranking/620354
299,622522,"Croatian Championships, Stadion Branko Čavlović-Čavlek, Karlovac",CRO,08 JUL 2023,09 JUL 2023,240,202,73099,304,73339,https://worldathletics.org/records/competition-performance-rankings/ranking/622522
300,620616,"ALLIANZ Kampioenschap van Vlaanderen Alle Categorieën, Blaarmeersen, Gent",BEL,18 MAY 2023,18 MAY 2023,100,333,73181,300,73281,https://worldathletics.org/records/competition-performance-rankings/ranking/620616
301,621585,"Meeting National à thème de Joinville, Stade municipal JP Garchery, Joinville-le-Point",FRA,11 JUN 2023,11 JUN 2023,30,514,73202,299,73232,https://worldathletics.org/records/competition-performance-rankings/ranking/621585
302,619721,"Indiana Invitational, Billy Hayes T& F Complex, Bloomington, IN",USA,21 APR 2023,22 APR 2023,70,390,73131,301,73201,https://worldathletics.org/records/competition-performance-rankings/ranking/619721
303,622542,"Campionat de Catalunya, Complex Esportiu L’Hospitalet Nord, L'Hospitalet",ESP,08 JUL 2023,09 JUL 2023,80,364,73114,303,73194,https://worldathletics.org/records/competition-performance-rankings/ranking/622542
304,622451,"Turkcell Super League Club Competition, Seha Aksoy Atletizm Pisti, Izmir",TUR,04 JUL 2023,05 JUL 2023,220,223,72972,307,73192,https://worldathletics.org/records/competition-performance-rankings/ranking/622451
305,621301,"Campionatele Internationale ale Romaniei ""Iolanda Balas Soter"", Stadionul Iolanda Balas Soter, Bucureşti",ROU,03 JUN 2023,04 JUN 2023,140,272,73041,306,73181,https://worldathletics.org/records/competition-performance-rankings/ranking/621301
306,619148,"KGRR Spring Challenge Meet 2023, National Stadium, Tokyo",JPN,17 MAR 2023,19 MAR 2023,30,514,73130,302,73160,https://worldathletics.org/records/competition-performance-rankings/ranking/619148
307,619938,"Oregon State High Performance, Oregon State Whyte Track and Field Center, Corvallis, OR",USA,28 APR 2023,29 APR 2023,25,541,73067,305,73092,https://worldathletics.org/records/competition-performance-rankings/ranking/619938
308,619520,"Indian Grand Prix, Sree Kanteerava Outdoor Stadium, Bengaluru",IND,15 APR 2023,15 APR 2023,130,288,72904,309,73034,https://worldathletics.org/records/competition-performance-rankings/ranking/619520
309,622714,"Lagos Athletics Series League Finals, Yabatech Sport Complex, Lagos",NGR,03 JUN 2023,03 JUN 2023,25,541,72931,308,72956,https://worldathletics.org/records/competition-performance-rankings/ranking/622714
310,624039,"2023 New Taipei City Cup Athletics Opens, Banqiao Stadium, New Taipei City",TPE,23 SEP 2023,27 SEP 2023,5,700,72900,310,72905,https://worldathletics.org/records/competition-performance-rankings/ranking/624039
311,622856,"Spanish U20 Championships, Soria",ESP,22 JUL 2023,23 JUL 2023,0,,72873,311,72873,https://worldathletics.org/records/competition-performance-rankings/ranking/622856
312,621995,"Jogos Universitários Brasileiros - JUBs Seletivas 2023, Estadio Olimpico do Complexo Militar do Planalto, Brasilia",BRA,12 JUN 2023,14 JUN 2023,20,586,72822,312,72842,https://worldathletics.org/records/competition-performance-rankings/ranking/621995
313,621735,"National Athletics League Premiership, Thames Valley Athletics Stadium, Eton",GBR,11 JUN 2023,11 JUN 2023,55,431,72735,315,72790,https://worldathletics.org/records/competition-performance-rankings/ranking/621735
314,623094,"16th Iwakabe Cup, Hokuroku Park Athletic Field, Fujiyoshida",JPN,08 AUG 2023,08 AUG 2023,0,,72774,313,72774,https://worldathletics.org/records/competition-performance-rankings/ranking/623094
315,622654,"French U20 Championships, Stade de la Margotière, Chateauroux",FRA,14 JUL 2023,16 JUL 2023,10,646,72743,314,72753,https://worldathletics.org/records/competition-performance-rankings/ranking/622654
316,621139,"T-Meeting, Sportpark Stappegoor, Tilburg",NED,29 MAY 2023,29 MAY 2023,50,447,72687,317,72737,https://worldathletics.org/records/competition-performance-rankings/ranking/621139
317,625098,"Dromia International Sprint and Relays Meeting, Konstantinos Baglatzis Municipal Stadium, Vari",GRE,03 JUN 2023,03 JUN 2023,165,246,72564,321,72729,https://worldathletics.org/records/competition-performance-rankings/ranking/625098
318,621946,"Tokai Inter High Scool Athletic Meeting, Prefectural Shizuoka Stadium, Fukuroi",JPN,16 JUN 2023,18 JUN 2023,0,,72728,316,72728,https://worldathletics.org/records/competition-performance-rankings/ranking/621946
319,620828,"Memoriál Ludvíka Daňka, Atletický stadion Turnov, Turnov",CZE,23 MAY 2023,23 MAY 2023,225,219,72491,326,72716,https://worldathletics.org/records/competition-performance-rankings/ranking/620828
320,619081,"Alan Connie Shamrock Invitational, Doug Shaw Memorial Stadium, Myrtle Beach, SC",USA,16 MAR 2023,18 MAR 2023,35,495,72675,318,72710,https://worldathletics.org/records/competition-performance-rankings/ranking/619081
321,621453,"Gouden Spike, Sportcomplex De Leidse Hout, Leiden",NED,10 JUN 2023,10 JUN 2023,180,239,72512,323,72692,https://worldathletics.org/records/competition-performance-rankings/ranking/621453
321,623073,"Grand Prix Internacional de Bogotá, Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá",COL,05 AUG 2023,06 AUG 2023,110,322,72582,320,72692,https://worldathletics.org/records/competition-performance-rankings/ranking/623073
323,621068,"Championnats de France Universitaire FFSU, Stade d'Honneur Marcel Roustan, Salon-de-Provence",FRA,27 MAY 2023,28 MAY 2023,25,541,72601,319,72626,https://worldathletics.org/records/competition-performance-rankings/ranking/621068
324,622345,"XXXIII Qosanov Memorial, Central Stadium, Almaty",KAZ,01 JUL 2023,02 JUL 2023,100,333,72524,322,72624,https://worldathletics.org/records/competition-performance-rankings/ranking/622345
325,620919,"1st Zygmunt Walczak Memorial, Stadion im.Lubuskich Olimpijczyków, Gorzów Wielkopolski",POL,27 MAY 2023,27 MAY 2023,125,295,72493,324,72618,https://worldathletics.org/records/competition-performance-rankings/ranking/620919
326,619005,"GC Foster Classics, GC Foster College, Spanish Town",JAM,11 MAR 2023,11 MAR 2023,305,165,72304,329,72609,https://worldathletics.org/records/competition-performance-rankings/ranking/619005
327,620382,"Ter Specke Bokaal, Sportpark Ter Specke, Lisse",NED,13 MAY 2023,13 MAY 2023,150,259,72419,327,72569,https://worldathletics.org/records/competition-performance-rankings/ranking/620382
328,620086,"Oregon Twilight, Hayward Field, Eugene, OR",USA,05 MAY 2023,05 MAY 2023,70,390,72492,325,72562,https://worldathletics.org/records/competition-performance-rankings/ranking/620086
329,619484,"Brutus Hamilton Invitational & Multis, Edwards Stadium, Berkeley, CA",USA,06 APR 2023,08 APR 2023,280,180,72218,334,72498,https://worldathletics.org/records/competition-performance-rankings/ranking/619484
330,623447,"6. Memoriał Wiesława Maniaka, Wieslaw Maniak Municipal Athletic Stadium, Szczecin",POL,06 SEP 2023,06 SEP 2023,650,102,71847,354,72497,https://worldathletics.org/records/competition-performance-rankings/ranking/623447
331,623219,"Abendmeeting, Sportanlage Wisacher, Regensdorf",SUI,19 AUG 2023,19 AUG 2023,75,375,72396,328,72471,https://worldathletics.org/records/competition-performance-rankings/ranking/623219
332,623862,"Grand Prix Sudamericano Semana del Mar, Mar del Plata",ARG,01 OCT 2023,01 OCT 2023,295,172,72146,338,72441,https://worldathletics.org/records/competition-performance-rankings/ranking/623862
333,623571,"Turkcell Club Super League Final, Seha Aksoy Atletizm Pisti, Izmir",TUR,05 SEP 2023,06 SEP 2023,250,199,72139,339,72389,https://worldathletics.org/records/competition-performance-rankings/ranking/623571
334,622584,"Velká cena Tábora, Stadion Míru, Tábor",CZE,11 JUL 2023,11 JUL 2023,65,406,72297,330,72362,https://worldathletics.org/records/competition-performance-rankings/ranking/622584
335,621191,"Meeting National d'Angoulême, Stade Ma Campagne, Angoulême",FRA,02 JUN 2023,02 JUN 2023,70,390,72273,332,72343,https://worldathletics.org/records/competition-performance-rankings/ranking/621191
336,622412,"III Trofeo Internacional de Atletismo Nocturna de Gandia, Pista de Atletismo del Polideportivo Municipal de Gandia, Gandía",ESP,01 JUL 2023,01 JUL 2023,30,514,72280,331,72310,https://worldathletics.org/records/competition-performance-rankings/ranking/622412
337,622762,"National Athletics League Premiership, Ashton Playing Fields Woodford Green, London",GBR,15 JUL 2023,15 JUL 2023,75,375,72220,333,72295,https://worldathletics.org/records/competition-performance-rankings/ranking/622762
338,622511,"Wakacyjne Zawody Lekkoatletyczne, Stadion Zygmunta Szelesta, Warszawa",POL,09 JUL 2023,09 JUL 2023,75,375,72160,335,72235,https://worldathletics.org/records/competition-performance-rankings/ranking/622511
339,619276,"Indian Grand Prix, LNCPE, Trivandrum",IND,27 MAR 2023,27 MAR 2023,85,355,72148,337,72233,https://worldathletics.org/records/competition-performance-rankings/ranking/619276
340,619711,"EKU Rick Erdmann Twilight, Tom Samuels Track, Richmond, KY",USA,21 APR 2023,22 APR 2023,65,406,72159,336,72224,https://worldathletics.org/records/competition-performance-rankings/ranking/619711
341,619241,"MVP Velocity Fest 12, National Stadium, Kingston",JAM,25 MAR 2023,25 MAR 2023,645,103,71509,372,72154,https://worldathletics.org/records/competition-performance-rankings/ranking/619241
342,619637,"Botswana Golden Grand Prix Pre Meet, National Stadium, Gaborone",BOT,25 MAR 2023,25 MAR 2023,25,541,72111,340,72136,https://worldathletics.org/records/competition-performance-rankings/ranking/619637
343,619802,"Juegos Deportivos Militares, Estadio Olimpico de La Romana, La Romana",DOM,13 APR 2023,15 APR 2023,295,172,71826,355,72121,https://worldathletics.org/records/competition-performance-rankings/ranking/619802
344,621399,"2023 Yecheon KTFL Athletics Meeting, Yecheon Stadium, Yecheon",KOR,23 MAY 2023,25 MAY 2023,20,586,72078,341,72098,https://worldathletics.org/records/competition-performance-rankings/ranking/621399
345,620043,"Liberty Twilight Qualifier, Matthes-Hopkins Track Complex, Lynchburg, VA",USA,03 MAY 2023,03 MAY 2023,45,457,72031,345,72076,https://worldathletics.org/records/competition-performance-rankings/ranking/620043
346,623416,"47th National Sports Festival, Sugathadasa Stadium, Colombo",SRI,24 AUG 2023,26 AUG 2023,20,586,72044,342,72064,https://worldathletics.org/records/competition-performance-rankings/ranking/623416
347,623072,"National Athletics League Premiership, Scotstoun Stadium, Glasgow",GBR,05 AUG 2023,05 AUG 2023,65,406,71996,347,72061,https://worldathletics.org/records/competition-performance-rankings/ranking/623072
348,620238,"V Prueba de Confrontación, Estadio Panamericano, La Habana",CUB,06 MAY 2023,07 MAY 2023,205,231,71853,353,72058,https://worldathletics.org/records/competition-performance-rankings/ranking/620238
349,621183,"Meeting di Primavera, Pista Fantoni, Mondovi",ITA,02 JUN 2023,02 JUN 2023,15,617,72041,343,72056,https://worldathletics.org/records/competition-performance-rankings/ranking/621183
350,622246,"National Intercollegiate Athletics Games, Chung Yuan Christian University, Taoyuan",TPE,07 MAY 2023,10 MAY 2023,10,646,72034,344,72044,https://worldathletics.org/records/competition-performance-rankings/ranking/622246
351,622471,"Campeonato Castilla y Leon, Estadio Atletismo Antonio Prieto, Segovia",ESP,08 JUL 2023,08 JUL 2023,30,514,72000,346,72030,https://worldathletics.org/records/competition-performance-rankings/ranking/622471
352,619064,"Yellow Jacket Invitational, Geroge C. Griffin Track, Atlanta, GA",USA,17 MAR 2023,18 MAR 2023,40,473,71982,348,72022,https://worldathletics.org/records/competition-performance-rankings/ranking/619064
353,622843,"Campeonato Nacional de Clubes - 1ª divisão, Estádio Municipal Manuela Machado, Viana do Castelo",POR,22 JUL 2023,23 JUL 2023,470,129,71547,370,72017,https://worldathletics.org/records/competition-performance-rankings/ranking/622843
354,620796,"Přebor Prahy, Stadion Juliska, Praha",CZE,20 MAY 2023,21 MAY 2023,60,418,71956,349,72016,https://worldathletics.org/records/competition-performance-rankings/ranking/620796
355,621598,"National Athletics League Premiership, Manchester Regional Arena, Manchester",GBR,11 JUN 2023,11 JUN 2023,80,364,71879,352,71959,https://worldathletics.org/records/competition-performance-rankings/ranking/621598
356,620107,"Track Festival, Hilmer Lodge Stadium, Walnut, CA",USA,06 MAY 2023,06 MAY 2023,635,106,71322,380,71957,https://worldathletics.org/records/competition-performance-rankings/ranking/620107
357,622649,"AAI Games, Morton Stadium, Santry, Dublin",IRL,15 JUL 2023,16 JUL 2023,40,473,71911,350,71951,https://worldathletics.org/records/competition-performance-rankings/ranking/622649
358,618868,"AGN Track & Field League 5, Seniors, U20, U18 & U16, Pilditch Stadium, Pretoria",RSA,25 FEB 2023,25 FEB 2023,25,541,71898,351,71923,https://worldathletics.org/records/competition-performance-rankings/ranking/618868
359,619448,"Indian Grand Prix, Sree Kanteerava Outdoor Stadium, Bengaluru",IND,10 APR 2023,10 APR 2023,110,322,71788,358,71898,https://worldathletics.org/records/competition-performance-rankings/ranking/619448
360,623615,"SVM Nationalliga A, Stade d'Octodure, Martigny",SUI,16 SEP 2023,16 SEP 2023,145,262,71708,362,71853,https://worldathletics.org/records/competition-performance-rankings/ranking/623615
361,620120,"Wisconsin Classic, McClimon Outdoor Track, Madison, WI",USA,05 MAY 2023,05 MAY 2023,35,495,71808,357,71843,https://worldathletics.org/records/competition-performance-rankings/ranking/620120
362,622224,"Encuentro de Atletismo Diputación de Cáceres, Pista de Atletismo El Cuartillo, Cáceres",ESP,28 JUN 2023,28 JUN 2023,120,302,71717,361,71837,https://worldathletics.org/records/competition-performance-rankings/ranking/622224
363,621915,"The Elliott Denman NJ International Track & Field Meet, Monmouth University Joe Compagni Track at Kessler Stadium, West Long Branch, NJ",USA,17 JUN 2023,17 JUN 2023,60,418,71772,359,71832,https://worldathletics.org/records/competition-performance-rankings/ranking/621915
364,622835,"Nordic U20 Match, Bislett Stadion, Oslo",NOR,22 JUL 2023,23 JUL 2023,10,646,71820,356,71830,https://worldathletics.org/records/competition-performance-rankings/ranking/622835
365,620593,"Auffahrts-Meeting, Stadion Hard, Langenthal",SUI,18 MAY 2023,18 MAY 2023,55,431,71753,360,71808,https://worldathletics.org/records/competition-performance-rankings/ranking/620593
366,621550,"Croatian Teams Championships for Clubs, Sports Park Mladost, Zagreb",CRO,10 JUN 2023,11 JUN 2023,135,279,71635,365,71770,https://worldathletics.org/records/competition-performance-rankings/ranking/621550
367,621475,"Józef Żylewicz Memorial, Stadion GOS, Gdansk",POL,10 JUN 2023,10 JUN 2023,95,342,71662,364,71757,https://worldathletics.org/records/competition-performance-rankings/ranking/621475
368,620350,"Interclubs mixtes TC | Super League, Stade Naimette-Xhovémont, Liège",BEL,07 MAY 2023,07 MAY 2023,85,355,71615,368,71700,https://worldathletics.org/records/competition-performance-rankings/ranking/620350
368,622232,"78th Tohoku Highschool Meeting, ND Soft Stadium, Tendo",JPN,15 JUN 2023,18 JUN 2023,0,,71700,363,71700,https://worldathletics.org/records/competition-performance-rankings/ranking/622232
370,618982,"IV Prueba de Confrontación, Estadio Panamericano, La Habana",CUB,10 MAR 2023,12 MAR 2023,215,226,71469,374,71684,https://worldathletics.org/records/competition-performance-rankings/ranking/618982
371,622849,"Młodzieżowe Zawody Lekkoatletyczne - Mityng Warszawski, Stadion Zygmunta Szelesta, Warszawa",POL,21 JUL 2023,21 JUL 2023,45,457,71620,367,71665,https://worldathletics.org/records/competition-performance-rankings/ranking/622849
372,622025,"U20 Four Countries Match, Štadión SNP, Banská Bystrica",SVK,24 JUN 2023,24 JUN 2023,20,586,71630,366,71650,https://worldathletics.org/records/competition-performance-rankings/ranking/622025
373,620353,"Championnat de France des clubs - 1er tour - I-F - Poule C, Stade des Maradas, Cergy-Pontoise",FRA,07 MAY 2023,07 MAY 2023,120,302,71504,373,71624,https://worldathletics.org/records/competition-performance-rankings/ranking/620353
