place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
77,521242,"Uberlandia Grande Prêmio Caixa Sesi de Atletismo, Uberlandia",BRA,26 MAY 2010,26 MAY 2010,1475,52,77420,88,78895,https://worldathletics.org/records/competition-performance-rankings/ranking/521242
78,522963,"Uden MONDO Keien Meeting, Uden",NED,03 JUL 2010,03 JUL 2010,545,104,78259,70,78804,https://worldathletics.org/records/competition-performance-rankings/ranking/522963
79,522957,"Cork City Sports, Cork",IRL,03 JUL 2010,03 JUL 2010,1155,66,77495,84,78650,https://worldathletics.org/records/competition-performance-rankings/ranking/522957
80,523885,"Kessel-Lo Meeting voor Mon, Kessel-Lo",BEL,14 AUG 2010,14 AUG 2010,695,88,77844,76,78539,https://worldathletics.org/records/competition-performance-rankings/ranking/523885
81,523226,"Lappeenranta Games, Lappeenranta",FIN,15 JUL 2010,15 JUL 2010,920,74,77508,83,78428,https://worldathletics.org/records/competition-performance-rankings/ranking/523226
82,521872,"Oordegem Int. Flanders Athletics Meeting, Oordegem",BEL,05 JUN 2010,05 JUN 2010,230,162,78178,72,78408,https://worldathletics.org/records/competition-performance-rankings/ranking/521872
83,523269,"Lapinlahti Savo Games, Lapinlahti",FIN,18 JUL 2010,18 JUL 2010,925,73,77477,85,78402,https://worldathletics.org/records/competition-performance-rankings/ranking/523269
84,520825,"Fortaleza Grande Prêmio Caixa Unifor de Atletismo, Fortaleza",BRA,16 MAY 2010,16 MAY 2010,1070,69,77327,91,78397,https://worldathletics.org/records/competition-performance-rankings/ranking/520825
85,522044,"Istanbul Cezmi Or Memorial, Istanbul",TUR,12 JUN 2010,12 JUN 2010,920,74,77454,86,78374,https://worldathletics.org/records/competition-performance-rankings/ranking/522044
86,521864,"Bangalore Asian Grand Prix, Bengaluru",IND,05 JUN 2010,05 JUN 2010,680,89,77686,79,78366,https://worldathletics.org/records/competition-performance-rankings/ranking/521864
87,537905,"Arzana Meeting Terra Sarda, Arzana",ITA,07 SEP 2010,07 SEP 2010,765,83,77422,87,78187,https://worldathletics.org/records/competition-performance-rankings/ranking/537905
88,522976,"La Chaux-de-Fonds Swiss Meeting, La Chaux-de-Fonds",SUI,04 JUL 2010,04 JUL 2010,580,97,77522,82,78102,https://worldathletics.org/records/competition-performance-rankings/ranking/522976
89,522955,"Oordegem Memorial Léon Buyle, Oordegem",BEL,03 JUL 2010,03 JUL 2010,375,125,77724,77,78099,https://worldathletics.org/records/competition-performance-rankings/ranking/522955
90,519614,"Gainesville Tom Jones Invitational, Gainesville, FL",USA,17 APR 2010,17 APR 2010,630,94,77329,90,77959,https://worldathletics.org/records/competition-performance-rankings/ranking/519614
91,519530,"Coral Gables Miami Invitational, Coral Gables, FL",USA,10 APR 2010,10 APR 2010,455,114,77358,89,77813,https://worldathletics.org/records/competition-performance-rankings/ranking/519530
92,521883,"Marseille Meeting National D2, Marseille",FRA,05 JUN 2010,05 JUN 2010,450,115,77300,92,77750,https://worldathletics.org/records/competition-performance-rankings/ranking/521883
93,525962,"Leiden Gouden Spike, Leiden",NED,12 JUN 2010,12 JUN 2010,395,120,77223,93,77618,https://worldathletics.org/records/competition-performance-rankings/ranking/525962
94,523041,"Burnaby Harry Jerome Track Classic, Burnaby",CAN,05 JUL 2010,05 JUL 2010,545,104,77053,94,77598,https://worldathletics.org/records/competition-performance-rankings/ranking/523041
95,523200,"Nuoro Memorial Paolo Delogu, Nuoro",ITA,14 JUL 2010,14 JUL 2010,795,82,76650,96,77445,https://worldathletics.org/records/competition-performance-rankings/ranking/523200
96,522300,"Reunión Internacional de Atletismo Villa De Bilbao, Bilbao",ESP,19 JUN 2010,19 JUN 2010,1080,68,76344,100,77424,https://worldathletics.org/records/competition-performance-rankings/ranking/522300
97,522472,"Metz Meeting National D1, Metz",FRA,29 JUN 2010,29 JUN 2010,595,96,76798,95,77393,https://worldathletics.org/records/competition-performance-rankings/ranking/522472
98,523946,"Joensuu Vattenfall Eliittikisat, Joensuu",FIN,21 AUG 2010,21 AUG 2010,725,87,76564,98,77289,https://worldathletics.org/records/competition-performance-rankings/ranking/523946
99,521888,"Praha Czech Club Championships, Praha",CZE,06 JUN 2010,06 JUN 2010,645,92,76634,97,77279,https://worldathletics.org/records/competition-performance-rankings/ranking/521888
100,524223,"Ljubljana International Meeting, Ljubljana",SLO,29 AUG 2010,29 AUG 2010,1090,67,76114,104,77204,https://worldathletics.org/records/competition-performance-rankings/ranking/524223
101,522186,"Pune Asian Grand Prix, Pune",IND,01 JUN 2010,01 JUN 2010,600,95,76459,99,77059,https://worldathletics.org/records/competition-performance-rankings/ranking/522186
102,523941,"Königs Wusterhausen Stadionfest, Königs Wusterhausen",GER,20 AUG 2010,20 AUG 2010,1045,70,75920,108,76965,https://worldathletics.org/records/competition-performance-rankings/ranking/523941
103,523042,"Glasgow UKA Super 8, Glasgow",GBR,07 JUL 2010,07 JUL 2010,840,77,76065,106,76905,https://worldathletics.org/records/competition-performance-rankings/ranking/523042
104,521169,"Brest Belarus Cup, Brest",BLR,22 MAY 2010,22 MAY 2010,570,100,76285,102,76855,https://worldathletics.org/records/competition-performance-rankings/ranking/521169
105,523890,"Bedford International Games, Bedford",GBR,15 AUG 2010,15 AUG 2010,450,115,76332,101,76782,https://worldathletics.org/records/competition-performance-rankings/ranking/523890
106,523648,"Rakvere BIG Kuldliiga, Rakvere",EST,03 AUG 2010,03 AUG 2010,805,80,75823,111,76628,https://worldathletics.org/records/competition-performance-rankings/ranking/523648
107,522072,"Bydgoszcz POL-GER U23 Match, Bydgoszcz",POL,12 JUN 2010,12 JUN 2010,375,125,76077,105,76452,https://worldathletics.org/records/competition-performance-rankings/ranking/522072
108,522004,"Chennai Asian Grand Prix, Chennai",IND,09 JUN 2010,09 JUN 2010,565,102,75881,109,76446,https://worldathletics.org/records/competition-performance-rankings/ranking/522004
109,521458,"Forbach Meeting National D1, Forbach",FRA,30 MAY 2010,30 MAY 2010,735,85,75600,116,76335,https://worldathletics.org/records/competition-performance-rankings/ranking/521458
110,522443,"Nivelles Meeting International Lotto Cup, Nivelles",BEL,26 JUN 2010,26 JUN 2010,150,189,76155,103,76305,https://worldathletics.org/records/competition-performance-rankings/ranking/522443
111,522073,"Zeulenroda Meeting, Zeulenroda",GER,13 JUN 2010,13 JUN 2010,430,117,75786,114,76216,https://worldathletics.org/records/competition-performance-rankings/ranking/522073
112,520724,"Los Angeles Oxy Invitational, Los Angeles, CA",USA,08 MAY 2010,08 MAY 2010,215,165,76000,107,76215,https://worldathletics.org/records/competition-performance-rankings/ranking/520724
113,519289,"Germiston Yellow Pages Series, Germiston",RSA,06 APR 2010,06 APR 2010,375,125,75823,111,76198,https://worldathletics.org/records/competition-performance-rankings/ranking/519289
114,521079,"Ostrava Czech Club Championships, Ostrava",CZE,22 MAY 2010,22 MAY 2010,360,130,75799,113,76159,https://worldathletics.org/records/competition-performance-rankings/ranking/521079
115,518879,"Johannesburg Yellow Pages Series, Johannesburg",RSA,24 MAR 2010,24 MAR 2010,235,160,75879,110,76114,https://worldathletics.org/records/competition-performance-rankings/ranking/518879
116,522378,"Nantes Meeting National D1, Nantes",FRA,23 JUN 2010,23 JUN 2010,210,167,75778,115,75988,https://worldathletics.org/records/competition-performance-rankings/ranking/522378
117,522430,"Sofia International Athletics Meeting Pavel Pavlov, Sofia",BUL,26 JUN 2010,26 JUN 2010,355,131,75595,117,75950,https://worldathletics.org/records/competition-performance-rankings/ranking/522430
118,524417,"Kraków Polish National League First League, Kraków",POL,04 SEP 2010,04 SEP 2010,520,106,75395,121,75915,https://worldathletics.org/records/competition-performance-rankings/ranking/524417
119,523098,"Brasschaat Flanders Cup, Brasschaat",BEL,11 JUL 2010,11 JUL 2010,575,99,75308,123,75883,https://worldathletics.org/records/competition-performance-rankings/ranking/523098
120,517158,"Potchefstroom Yellow Pages Series, Potchefstroom",RSA,04 MAR 2010,04 MAR 2010,365,129,75503,118,75868,https://worldathletics.org/records/competition-performance-rankings/ranking/517158
121,522956,"Pardubice Czech Club Championships, Pardubice",CZE,03 JUL 2010,03 JUL 2010,320,135,75499,119,75819,https://worldathletics.org/records/competition-performance-rankings/ranking/522956
121,523096,"Kortrijk Guldensporenmeeting, Kortrijk",BEL,11 JUL 2010,11 JUL 2010,675,90,75144,125,75819,https://worldathletics.org/records/competition-performance-rankings/ranking/523096
123,523038,"Moskva Kuts Memorial, Moskva",RUS,07 JUL 2010,07 JUL 2010,395,120,75348,122,75743,https://worldathletics.org/records/competition-performance-rankings/ranking/523038
124,520273,"Sao Paulo Torneio FPA, São Paulo",BRA,25 APR 2010,25 APR 2010,80,228,75497,120,75577,https://worldathletics.org/records/competition-performance-rankings/ranking/520273
125,523119,"Patra 2010, Patra",GRE,30 JUN 2010,30 JUN 2010,375,125,75191,124,75566,https://worldathletics.org/records/competition-performance-rankings/ranking/523119
126,519619,"Waco Michael Johnson Classic, Waco, TX",USA,17 APR 2010,17 APR 2010,310,141,75143,126,75453,https://worldathletics.org/records/competition-performance-rankings/ranking/519619
127,482442,"Canberra Australia Cup, Canberra",AUS,30 JAN 2010,30 JAN 2010,280,150,75096,127,75376,https://worldathletics.org/records/competition-performance-rankings/ranking/482442
128,482585,"Brisbane Athletics Classic, Brisbane",AUS,06 FEB 2010,06 FEB 2010,320,135,74999,131,75319,https://worldathletics.org/records/competition-performance-rankings/ranking/482585
129,519491,"El Paso UTEP Invitational, El Paso, TX",USA,10 APR 2010,10 APR 2010,270,152,75015,129,75285,https://worldathletics.org/records/competition-performance-rankings/ranking/519491
130,523067,"Victoria International Track Classic, Victoria",CAN,07 JUL 2010,07 JUL 2010,230,162,75013,130,75243,https://worldathletics.org/records/competition-performance-rankings/ranking/523067
131,526156,"Norwalk CIF-SS Master's Track and Field Meet, Norwalk, CA",USA,28 MAY 2010,28 MAY 2010,0,,75085,128,75085,https://worldathletics.org/records/competition-performance-rankings/ranking/526156
132,520192,"Fayetteville Arkansas Twilight, Fayetteville, AR",USA,30 APR 2010,30 APR 2010,80,228,74991,132,75071,https://worldathletics.org/records/competition-performance-rankings/ranking/520192
133,522157,"Hérouville-St-Clair Meeting National D1, Hérouville",FRA,16 JUN 2010,16 JUN 2010,555,103,74471,139,75026,https://worldathletics.org/records/competition-performance-rankings/ranking/522157
134,523284,"Sopot Janusz Sidło Memorial, Sopot",POL,18 JUL 2010,18 JUL 2010,475,111,74549,138,75024,https://worldathletics.org/records/competition-performance-rankings/ranking/523284
135,519366,"Eugene Pepsi Team Invitational, Eugene, OR",USA,10 APR 2010,10 APR 2010,135,195,74865,133,75000,https://worldathletics.org/records/competition-performance-rankings/ranking/519366
136,522320,"Bonneuil-sur-Marne Meeting National D2, Bonneuil-sur-Marne",FRA,18 JUN 2010,18 JUN 2010,320,135,74576,137,74896,https://worldathletics.org/records/competition-performance-rankings/ranking/522320
137,523100,"Donnas Meeting Via Col...Vento, Donnas",ITA,10 JUL 2010,10 JUL 2010,205,171,74690,134,74895,https://worldathletics.org/records/competition-performance-rankings/ranking/523100
138,482796,"Hobart Briggs Athletics Classic, Hobart",AUS,12 FEB 2010,12 FEB 2010,145,190,74618,136,74763,https://worldathletics.org/records/competition-performance-rankings/ranking/482796
139,524418,"Vyškov Czech Club Championships, Vyškov",CZE,04 SEP 2010,04 SEP 2010,730,86,73975,148,74705,https://worldathletics.org/records/competition-performance-rankings/ranking/524418
140,519524,"Lubbock Texas Tech Invitational, Lubbock, TX",USA,10 APR 2010,10 APR 2010,25,264,74678,135,74703,https://worldathletics.org/records/competition-performance-rankings/ranking/519524
141,522422,"Kuortane Elite Games, Kuortane",FIN,26 JUN 2010,26 JUN 2010,800,81,73885,149,74685,https://worldathletics.org/records/competition-performance-rankings/ranking/522422
142,519379,"Oxford Ole Miss Invitational, Oxford, MS",USA,10 APR 2010,10 APR 2010,275,151,74365,141,74640,https://worldathletics.org/records/competition-performance-rankings/ranking/519379
143,523072,"Celle Ligure Meeting Arcobaleno, Celle Ligure",ITA,08 JUL 2010,08 JUL 2010,160,183,74374,140,74534,https://worldathletics.org/records/competition-performance-rankings/ranking/523072
144,522971,"Rhede International Meeting, Rhede",GER,03 JUL 2010,04 JUL 2010,240,158,74284,142,74524,https://worldathletics.org/records/competition-performance-rankings/ranking/522971
145,522467,"Vigo Campeonato de Espana de Federaciones, Vigo",ESP,26 JUN 2010,26 JUN 2010,235,160,74181,144,74416,https://worldathletics.org/records/competition-performance-rankings/ranking/522467
146,519508,"Piracicaba Torneio SESI-FPA, Piracicaba",BRA,10 APR 2010,10 APR 2010,175,176,74233,143,74408,https://worldathletics.org/records/competition-performance-rankings/ranking/519508
147,520646,"Athens Georgia Invitational, Athens, GA",USA,08 MAY 2010,08 MAY 2010,185,173,74108,147,74293,https://worldathletics.org/records/competition-performance-rankings/ranking/520646
148,523118,"Bern Swiss Meeting, Bern",SUI,10 JUL 2010,10 JUL 2010,140,192,74138,145,74278,https://worldathletics.org/records/competition-performance-rankings/ranking/523118
149,520440,"Bloomington Billy Hayes Invitational, Bloomington, IN",USA,07 MAY 2010,07 MAY 2010,140,192,74114,146,74254,https://worldathletics.org/records/competition-performance-rankings/ranking/520440
150,521672,"Kalamata Papaflessia, Kalamata",GRE,29 MAY 2010,29 MAY 2010,380,124,73849,150,74229,https://worldathletics.org/records/competition-performance-rankings/ranking/521672
