place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
49,558574,"Moskva Moscow Challenge, Luzhniki, South Arena, Moskva",RUS,11 JUN 2014,12 JUN 2014,1450,45,79006,54,80456,https://worldathletics.org/records/competition-performance-rankings/ranking/558574
50,558345,"Oordegem IFAM Meeting, Oordegem",BEL,31 MAY 2014,31 MAY 2014,595,84,79813,45,80408,https://worldathletics.org/records/competition-performance-rankings/ranking/558345
51,558769,"Turku Paavo Nurmi Games, Turku",FIN,25 JUN 2014,25 JUN 2014,2045,34,78349,64,80394,https://worldathletics.org/records/competition-performance-rankings/ranking/558769
52,555643,"Melbourne IAAF World Challenge, Albert Park, Melbourne",AUS,22 MAR 2014,22 MAR 2014,1670,41,78557,60,80227,https://worldathletics.org/records/competition-performance-rankings/ranking/555643
53,558430,"Bellinzona Galà dei Castelli, Bellinzona",SUI,03 JUN 2014,03 JUN 2014,1035,57,79100,53,80135,https://worldathletics.org/records/competition-performance-rankings/ranking/558430
54,558371,"Bydgoszcz European Athletics Festival, Bydgoszcz",POL,01 JUN 2014,02 JUN 2014,1345,48,78774,56,80119,https://worldathletics.org/records/competition-performance-rankings/ranking/558371
55,558496,"Regensburg Sparkassen Gala, Regensburg",GER,06 JUN 2014,07 JUN 2014,350,115,79650,47,80000,https://worldathletics.org/records/competition-performance-rankings/ranking/558496
56,557813,"Sydney Track Classic, Sydney",AUS,15 MAR 2014,15 MAR 2014,1185,53,78759,57,79944,https://worldathletics.org/records/competition-performance-rankings/ranking/557813
57,559254,"Ninove Memorial Geert Rasschaert, Ninove",BEL,02 AUG 2014,02 AUG 2014,580,86,79201,51,79781,https://worldathletics.org/records/competition-performance-rankings/ranking/559254
58,559007,"Kortrijk Guldensporenmeeting, Kortrijk",BEL,12 JUL 2014,12 JUL 2014,825,66,78849,55,79674,https://worldathletics.org/records/competition-performance-rankings/ranking/559007
59,557667,"Austin Longhorn Invitational, Austin, TX",USA,03 MAY 2014,03 MAY 2014,435,104,79218,50,79653,https://worldathletics.org/records/competition-performance-rankings/ranking/557667
60,559447,"Kamila Skolimowska Memorial, Stadion PGE Narodowy, Warszawa",POL,23 AUG 2014,23 AUG 2014,3055,26,76584,83,79639,https://worldathletics.org/records/competition-performance-rankings/ranking/559447
61,558860,"Velenje EA Classic Permit Meeting, Velenje",SLO,01 JUL 2014,01 JUL 2014,1515,43,78099,68,79614,https://worldathletics.org/records/competition-performance-rankings/ranking/558860
62,558965,"Cork City Sports, Cork",IRL,08 JUL 2014,08 JUL 2014,885,63,78689,58,79574,https://worldathletics.org/records/competition-performance-rankings/ranking/558965
63,558785,"Sollentuna Folksam GP, Sollentuna",SWE,26 JUN 2014,26 JUN 2014,1300,49,78243,65,79543,https://worldathletics.org/records/competition-performance-rankings/ranking/558785
64,558590,"Göteborg Folksam GP, Göteborg",SWE,14 JUN 2014,14 JUN 2014,1225,52,78219,66,79444,https://worldathletics.org/records/competition-performance-rankings/ranking/558590
65,558990,"Burnaby Harry Jerome International Track Classic, Burnaby",CAN,10 JUL 2014,10 JUL 2014,825,66,78490,61,79315,https://worldathletics.org/records/competition-performance-rankings/ranking/558990
66,559442,"Amsterdam Flame Games, Amsterdam",NED,22 AUG 2014,22 AUG 2014,1610,42,77695,73,79305,https://worldathletics.org/records/competition-performance-rankings/ranking/559442
67,558190,"Loughborough International, Loughborough",GBR,18 MAY 2014,18 MAY 2014,610,82,78652,59,79262,https://worldathletics.org/records/competition-performance-rankings/ranking/558190
68,555153,"Perth Track Classic, Perth",AUS,22 FEB 2014,22 FEB 2014,935,60,78163,67,79098,https://worldathletics.org/records/competition-performance-rankings/ranking/555153
69,559352,"Belém Grande Premio Brasil Caixa Governo do Pará, Mangueirão, Belém",BRA,10 AUG 2014,10 AUG 2014,1025,58,77981,69,79006,https://worldathletics.org/records/competition-performance-rankings/ranking/559352
70,557617,"Hiroshima Oda Memorial, Hiroshima",JPN,29 APR 2014,29 APR 2014,610,82,78378,63,78988,https://worldathletics.org/records/competition-performance-rankings/ranking/557617
71,557186,"Kingston Utech Classic, Kingston",JAM,12 APR 2014,12 APR 2014,295,133,78472,62,78767,https://worldathletics.org/records/competition-performance-rankings/ranking/557186
72,558242,"Forbach Meeting National, Forbach",FRA,25 MAY 2014,25 MAY 2014,700,76,77800,71,78500,https://worldathletics.org/records/competition-performance-rankings/ranking/558242
73,557818,"Sao Paulo GP Internacional CAIXA, São Paulo",BRA,04 MAY 2014,04 MAY 2014,760,69,77651,74,78411,https://worldathletics.org/records/competition-performance-rankings/ranking/557818
74,558925,"La Chaux-de-Fonds Resisprint International, La Chaux-de-Fonds",SUI,06 JUL 2014,06 JUL 2014,505,92,77880,70,78385,https://worldathletics.org/records/competition-performance-rankings/ranking/558925
75,558797,"Zhukovskiy Znamenskiy Memorial, Zhukovskiy",RUS,27 JUN 2014,27 JUN 2014,1085,55,77224,76,78309,https://worldathletics.org/records/competition-performance-rankings/ranking/558797
76,557654,"Baton Rouge LSU Invitational, Baton Rouge, LA",USA,03 MAY 2014,03 MAY 2014,345,117,77763,72,78108,https://worldathletics.org/records/competition-performance-rankings/ranking/557654
77,557341,"Waco Michael Johnson/Dr. Pepper Classic, Waco, TX",USA,19 APR 2014,19 APR 2014,285,137,77545,75,77830,https://worldathletics.org/records/competition-performance-rankings/ranking/557341
78,559060,"Karlstad Folksam GP, Karlstad",SWE,16 JUL 2014,16 JUL 2014,1085,55,76664,81,77749,https://worldathletics.org/records/competition-performance-rankings/ranking/559060
79,558799,"Reunión Internacional de Atletismo Villa De Bilbao, Bilbao",ESP,21 JUN 2014,21 JUN 2014,725,72,76916,80,77641,https://worldathletics.org/records/competition-performance-rankings/ranking/558799
80,557822,"Uberlandia GP Caixa/Sesi de Atletismo, Uberlandia",BRA,07 MAY 2014,07 MAY 2014,565,88,76973,79,77538,https://worldathletics.org/records/competition-performance-rankings/ranking/557822
81,559153,"Joensuu Games, Joensuu",FIN,24 JUL 2014,24 JUL 2014,505,92,76990,78,77495,https://worldathletics.org/records/competition-performance-rankings/ranking/559153
82,559012,"Kuortane Games, Kuortane",FIN,13 JUL 2014,13 JUL 2014,915,61,76449,88,77364,https://worldathletics.org/records/competition-performance-rankings/ranking/559012
83,557160,"Austin Texas Invitational, Austin, TX",USA,12 APR 2014,12 APR 2014,220,152,77047,77,77267,https://worldathletics.org/records/competition-performance-rankings/ranking/557160
84,558479,"Los Angeles Jim Bush Invitational, Los Angeles, CA",USA,07 JUN 2014,07 JUN 2014,595,84,76641,82,77236,https://worldathletics.org/records/competition-performance-rankings/ranking/558479
85,557489,"Clermont NTC/PURE Spring Invitational, Clermont, FL",USA,26 APR 2014,26 APR 2014,720,73,76412,90,77132,https://worldathletics.org/records/competition-performance-rankings/ranking/557489
86,559313,"Copenhagen Athletics Games, Copenhagen",DEN,06 AUG 2014,06 AUG 2014,640,80,76463,85,77103,https://worldathletics.org/records/competition-performance-rankings/ranking/559313
87,559008,"Alcorcón Camp. de España de Federaciones Autonómicas, Alcorcón",ESP,12 JUL 2014,12 JUL 2014,565,88,76511,84,77076,https://worldathletics.org/records/competition-performance-rankings/ranking/559008
88,559063,"Moskva Kuts Memorial, Moskva",RUS,17 JUL 2014,17 JUL 2014,380,112,76454,86,76834,https://worldathletics.org/records/competition-performance-rankings/ranking/559063
89,559104,"Sopot Janusz Sidło Memorial, Sopot",POL,20 JUL 2014,20 JUL 2014,740,70,76065,97,76805,https://worldathletics.org/records/competition-performance-rankings/ranking/559104
90,559150,"La Roche-sur-Yon Meeting National, La Roche-sur-Yon",FRA,23 JUL 2014,23 JUL 2014,225,151,76452,87,76677,https://worldathletics.org/records/competition-performance-rankings/ranking/559150
91,555264,"Kingston Gibson Relays, Kingston",JAM,22 FEB 2014,22 FEB 2014,160,175,76430,89,76590,https://worldathletics.org/records/competition-performance-rankings/ranking/555264
92,559100,"Lapinlahti Savo Games, Lapinlahti",FIN,20 JUL 2014,20 JUL 2014,550,90,76020,98,76570,https://worldathletics.org/records/competition-performance-rankings/ranking/559100
93,558342,"Weinheim Kurpfalz Gala, Weinheim",GER,31 MAY 2014,31 MAY 2014,450,103,76105,96,76555,https://worldathletics.org/records/competition-performance-rankings/ranking/558342
94,559474,"Tampere Games, Tampere",FIN,24 AUG 2014,24 AUG 2014,645,79,75905,102,76550,https://worldathletics.org/records/competition-performance-rankings/ranking/559474
95,558597,"Leiden Gouden Spike, Leiden",NED,14 JUN 2014,14 JUN 2014,310,128,76204,92,76514,https://worldathletics.org/records/competition-performance-rankings/ranking/558597
96,557022,"Baton Rouge Battle on the Bayou, Baton Rouge, LA",USA,05 APR 2014,05 APR 2014,180,164,76287,91,76467,https://worldathletics.org/records/competition-performance-rankings/ranking/557022
97,557865,"Baie Mahault Meeting International Guadeloupe, Baie Mahault",FRA,10 MAY 2014,10 MAY 2014,1160,54,75289,112,76449,https://worldathletics.org/records/competition-performance-rankings/ranking/557865
98,557859,"Eagle Rock Oxy Invitational, Los Angeles, CA",USA,10 MAY 2014,10 MAY 2014,240,147,76192,93,76432,https://worldathletics.org/records/competition-performance-rankings/ranking/557859
99,557858,"Clermont NTC Pure Athletics Sprint Elite Meet, Clermont, FL",USA,10 MAY 2014,10 MAY 2014,705,75,75695,106,76400,https://worldathletics.org/records/competition-performance-rankings/ranking/557858
100,557334,"Auburn War Eagle Invitational, Auburn, AL",USA,18 APR 2014,19 APR 2014,170,171,76158,94,76328,https://worldathletics.org/records/competition-performance-rankings/ranking/557334
101,558615,"Yerino Yuliya Pechonkina Prizes, Yerino",RUS,08 JUN 2014,08 JUN 2014,315,125,75999,99,76314,https://worldathletics.org/records/competition-performance-rankings/ranking/558615
102,557162,"Coral Gables UM Alumni Invitational, Coral Gables, FL",USA,12 APR 2014,12 APR 2014,180,164,76112,95,76292,https://worldathletics.org/records/competition-performance-rankings/ranking/557162
103,559095,"Loughborough EAP, Loughborough",GBR,19 JUL 2014,19 JUL 2014,470,99,75775,104,76245,https://worldathletics.org/records/competition-performance-rankings/ranking/559095
104,558895,"Nivelles Meeting International EAP, Nivelles",BEL,28 JUN 2014,28 JUN 2014,480,97,75763,105,76243,https://worldathletics.org/records/competition-performance-rankings/ranking/558895
105,558603,"Halifax Aileen Meagher International, Halifax",CAN,14 JUN 2014,14 JUN 2014,320,122,75913,101,76233,https://worldathletics.org/records/competition-performance-rankings/ranking/558603
106,559593,"Warri Relays, Warri",NGR,13 JUN 2014,13 JUN 2014,140,195,75955,100,76095,https://worldathletics.org/records/competition-performance-rankings/ranking/559593
107,557651,"Lubbock Red Raider Open, Lubbock, TX",USA,03 MAY 2014,03 MAY 2014,105,229,75897,103,76002,https://worldathletics.org/records/competition-performance-rankings/ranking/557651
108,557874,"Montgeron Meeting Elite, Montgeron",FRA,11 MAY 2014,11 MAY 2014,730,71,75265,113,75995,https://worldathletics.org/records/competition-performance-rankings/ranking/557874
109,557268,"Los Angeles Rafer Johnson/Jackie Joyner-Kersee Invitational, Los Angeles, CA",USA,12 APR 2014,12 APR 2014,470,99,75414,109,75884,https://worldathletics.org/records/competition-performance-rankings/ranking/557268
110,558519,Cluj-Napoca,ROU,06 JUN 2014,06 JUN 2014,485,96,75360,110,75845,https://worldathletics.org/records/competition-performance-rankings/ranking/558519
111,558575,"Brest Belarus Cup, Brest",BLR,31 MAY 2014,31 MAY 2014,550,90,75228,114,75778,https://worldathletics.org/records/competition-performance-rankings/ranking/558575
112,556897,"Sasolburg NWU Pukke Permit Meeting, Sasolburg",RSA,25 MAR 2014,25 MAR 2014,275,140,75471,108,75746,https://worldathletics.org/records/competition-performance-rankings/ranking/556897
113,556987,"Lubbock Texas Tech Open, Lubbock, TX",USA,05 APR 2014,05 APR 2014,110,223,75618,107,75728,https://worldathletics.org/records/competition-performance-rankings/ranking/556987
114,559641,"Kolín Czech Club Championships, Kolin",CZE,07 SEP 2014,07 SEP 2014,700,76,74962,123,75662,https://worldathletics.org/records/competition-performance-rankings/ranking/559641
115,558346,"Marseille Meeting Elite, Marseille",FRA,31 MAY 2014,31 MAY 2014,340,120,75228,114,75568,https://worldathletics.org/records/competition-performance-rankings/ranking/558346
116,559071,"Mannheim Abendsportfest, Mannheim",GER,17 JUL 2014,17 JUL 2014,110,223,75319,111,75429,https://worldathletics.org/records/competition-performance-rankings/ranking/559071
117,558470,"Bonneuil-sur-Marne Meeting National, Bonneuil-sur-Marne",FRA,05 JUN 2014,05 JUN 2014,135,203,75205,116,75340,https://worldathletics.org/records/competition-performance-rankings/ranking/558470
118,558328,"Riga Cup 2014, Riga",LAT,29 MAY 2014,29 MAY 2014,420,105,74881,127,75301,https://worldathletics.org/records/competition-performance-rankings/ranking/558328
119,557492,"Houston Fred Duckett Twilight Meet, Houston, TX",USA,26 APR 2014,26 APR 2014,240,147,75042,120,75282,https://worldathletics.org/records/competition-performance-rankings/ranking/557492
120,557954,"Tallahassee FSU Invitational, Tallahassee, FL",USA,09 MAY 2014,09 MAY 2014,125,215,75091,119,75216,https://worldathletics.org/records/competition-performance-rankings/ranking/557954
121,557139,"Tuscaloosa Alabama-Mississippi Border Clash, Tuscaloosa, AL",USA,11 APR 2014,11 APR 2014,45,328,75157,117,75202,https://worldathletics.org/records/competition-performance-rankings/ranking/557139
122,558820,"Spanish Club Championships, Zaragoza",ESP,28 JUN 2014,28 JUN 2014,410,106,74790,129,75200,https://worldathletics.org/records/competition-performance-rankings/ranking/558820
123,559337,"Kessel-Lo Meeting voor Mon, Kessel-Lo",BEL,09 AUG 2014,09 AUG 2014,285,137,74865,128,75150,https://worldathletics.org/records/competition-performance-rankings/ranking/559337
124,558356,"Guelph Speed River Inferno, Guelph",CAN,31 MAY 2014,31 MAY 2014,140,195,75001,122,75141,https://worldathletics.org/records/competition-performance-rankings/ranking/558356
125,557161,"Fairfax Spring Invite, Fairfax, VA",USA,12 APR 2014,12 APR 2014,25,390,75114,118,75139,https://worldathletics.org/records/competition-performance-rankings/ranking/557161
126,558495,"Albuquerque Great Southwest Classic- High School, Albuquerque, NM",USA,07 JUN 2014,07 JUN 2014,5,500,75037,121,75042,https://worldathletics.org/records/competition-performance-rankings/ranking/558495
127,557349,"Lexington Kentucky Relays, Lexington, KY",USA,19 APR 2014,19 APR 2014,95,241,74945,124,75040,https://worldathletics.org/records/competition-performance-rankings/ranking/557349
128,555454,"Sao Paulo, São Paulo",BRA,22 FEB 2014,22 FEB 2014,275,140,74756,131,75031,https://worldathletics.org/records/competition-performance-rankings/ranking/555454
129,558216,"Campinas Torneio FPA, Campinas",BRA,17 MAY 2014,17 MAY 2014,255,146,74764,130,75019,https://worldathletics.org/records/competition-performance-rankings/ranking/558216
130,557167,"Abilene Wes Kittley Invitational, Abilene, TX",USA,12 APR 2014,12 APR 2014,70,282,74945,124,75015,https://worldathletics.org/records/competition-performance-rankings/ranking/557167
131,557893,"Greensboro Aggie Last Chance, Greensboro, NC",USA,11 MAY 2014,11 MAY 2014,80,266,74895,126,74975,https://worldathletics.org/records/competition-performance-rankings/ranking/557893
132,557025,"Sao Paulo Torneio FPA, São Paulo",BRA,05 APR 2014,05 APR 2014,215,154,74747,132,74962,https://worldathletics.org/records/competition-performance-rankings/ranking/557025
133,555667,"Kingston UWI Invitational, Kingston",JAM,22 MAR 2014,22 MAR 2014,280,139,74562,136,74842,https://worldathletics.org/records/competition-performance-rankings/ranking/555667
134,557616,"Lynchburg Liberty Twilight, Lynchburg, VA",USA,01 MAY 2014,01 MAY 2014,160,175,74607,134,74767,https://worldathletics.org/records/competition-performance-rankings/ranking/557616
135,557356,"Norwalk Beach Invitational, Norwalk, CA",USA,18 APR 2014,19 APR 2014,75,274,74687,133,74762,https://worldathletics.org/records/competition-performance-rankings/ranking/557356
136,558994,"Nembro Meeting Citta di Nembro, Nembro",ITA,11 JUL 2014,11 JUL 2014,100,235,74572,135,74672,https://worldathletics.org/records/competition-performance-rankings/ranking/558994
137,558969,"Victoria International Track Classic, Victoria",CAN,08 JUL 2014,08 JUL 2014,400,110,74263,141,74663,https://worldathletics.org/records/competition-performance-rankings/ranking/558969
138,557670,"Tucson Double Dual Meet UA/ASU/NAU, Tucson, AZ",USA,03 MAY 2014,03 MAY 2014,130,209,74524,138,74654,https://worldathletics.org/records/competition-performance-rankings/ranking/557670
139,557679,"Iowa City Musco Invitational, Iowa City, IA",USA,03 MAY 2014,03 MAY 2014,75,274,74552,137,74627,https://worldathletics.org/records/competition-performance-rankings/ranking/557679
140,558223,"Salzburg Gala, Salzburg",AUT,24 MAY 2014,24 MAY 2014,295,133,74310,140,74605,https://worldathletics.org/records/competition-performance-rankings/ranking/558223
141,558347,"Kalamata Papaflessia, Kalamata",GRE,31 MAY 2014,31 MAY 2014,370,113,74186,143,74556,https://worldathletics.org/records/competition-performance-rankings/ranking/558347
142,557862,"Athens Georgia Invitational, Athens, GA",USA,10 MAY 2014,10 MAY 2014,150,184,74205,142,74355,https://worldathletics.org/records/competition-performance-rankings/ranking/557862
143,559061,"Norwalk CIF-SS Meet, Norwalk, CA",USA,24 MAY 2014,24 MAY 2014,0,,74313,139,74313,https://worldathletics.org/records/competition-performance-rankings/ranking/559061
144,559223,"Castres Meeting National, Castres",FRA,30 JUL 2014,30 JUL 2014,350,115,73890,149,74240,https://worldathletics.org/records/competition-performance-rankings/ranking/559223
145,557168,"El Paso UTEP Invitational, El Paso, TX",USA,12 APR 2014,12 APR 2014,125,215,74102,145,74227,https://worldathletics.org/records/competition-performance-rankings/ranking/557168
146,558898,Katowice,POL,02 JUL 2014,02 JUL 2014,85,257,74108,144,74193,https://worldathletics.org/records/competition-performance-rankings/ranking/558898
147,558997,"Ostrava CZE-HUN-SLO-POL U23 Match, Ostrava",CZE,12 JUL 2014,12 JUL 2014,175,169,73968,147,74143,https://worldathletics.org/records/competition-performance-rankings/ranking/558997
148,558993,"Rhede International Meeting, Rhede",GER,11 JUL 2014,11 JUL 2014,320,122,73778,154,74098,https://worldathletics.org/records/competition-performance-rankings/ranking/558993
149,557151,"Tucson Jim Click Shootout, Tucson, AZ",USA,12 APR 2014,12 APR 2014,90,253,73955,148,74045,https://worldathletics.org/records/competition-performance-rankings/ranking/557151
150,555665,"El Paso UTEP Springtime, El Paso, TX",USA,22 MAR 2014,22 MAR 2014,55,310,73987,146,74042,https://worldathletics.org/records/competition-performance-rankings/ranking/555665
