place,competitionId,competition,country,startDate,endDate,partScore,participationScorePlace,resultScore,resultScorePlace,competitionScore,competitionUrl
37,592141,"Meeting de Marseille Pro Athlé Tour, Marseille",FRA,02 JUL 2019,02 JUL 2019,1535,44,81650,37,83185,https://worldathletics.org/records/competition-performance-rankings/ranking/592141
38,591229,"Clyde Littlefield Texas Relays, Austin, TX",USA,27 MAR 2019,30 MAR 2019,970,64,82054,33,83024,https://worldathletics.org/records/competition-performance-rankings/ranking/591229
39,590896,"Drake Relays, Des Moines, IA",USA,24 APR 2019,27 APR 2019,2050,34,80891,43,82941,https://worldathletics.org/records/competition-performance-rankings/ranking/590896
40,592418,"Meeting Pro Athlé Tour de Sotteville les Rouen, Sotteville-lès-Rouen",FRA,16 JUL 2019,16 JUL 2019,1655,43,81225,39,82880,https://worldathletics.org/records/competition-performance-rankings/ranking/592418
41,591833,"Meeting Iberoamericano de Atletismo, Huelva",ESP,20 JUN 2019,20 JUN 2019,1785,38,80853,46,82638,https://worldathletics.org/records/competition-performance-rankings/ranking/591833
42,593349,"Memorial Francisco Ramón Higueras, Andújar",ESP,06 SEP 2019,06 SEP 2019,1410,50,81227,38,82637,https://worldathletics.org/records/competition-performance-rankings/ranking/593349
43,591636,"Irena Szewińska Memorial, Zdzisław Krzyszkowiak Stadium, Bydgoszcz",POL,11 JUN 2019,12 JUN 2019,2160,31,80476,49,82636,https://worldathletics.org/records/competition-performance-rankings/ranking/591636
44,592534,"KBC Night of Athletics, Heusden-Zolder",BEL,20 JUL 2019,20 JUL 2019,1360,52,81195,40,82555,https://worldathletics.org/records/competition-performance-rankings/ranking/592534
45,591877,"Meeting Stanislas Nancy, Stade Raymond Petit, Tomblaine",FRA,22 JUN 2019,22 JUN 2019,1430,48,80939,42,82369,https://worldathletics.org/records/competition-performance-rankings/ranking/591877
46,590132,"Grande Prêmio Brasil Caixa de Atletismo, CNDA, Bragança Paulista",BRA,28 APR 2019,28 APR 2019,1815,37,80437,50,82252,https://worldathletics.org/records/competition-performance-rankings/ranking/590132
47,591459,"LSU Alumni Gold, Baton Rouge, LA",USA,20 APR 2019,20 APR 2019,990,63,81168,41,82158,https://worldathletics.org/records/competition-performance-rankings/ranking/591459
48,590913,"Tom Jones Memorial, Gainesville, FL",USA,26 APR 2019,27 APR 2019,1535,44,80604,47,82139,https://worldathletics.org/records/competition-performance-rankings/ranking/590913
49,591609,"Meeting Elite, Montreuil",FRA,11 JUN 2019,11 JUN 2019,2205,30,79834,58,82039,https://worldathletics.org/records/competition-performance-rankings/ranking/591609
50,592985,"Goteborg Athletics Grand Prix, Göteborg",SWE,16 AUG 2019,16 AUG 2019,1725,41,80132,53,81857,https://worldathletics.org/records/competition-performance-rankings/ranking/592985
51,591683,"P-T-S Meeting, Šamorín",SVK,15 JUN 2019,15 JUN 2019,1160,56,80594,48,81754,https://worldathletics.org/records/competition-performance-rankings/ranking/591683
52,589746,"Grenada Invitational, St. George's",GRN,13 APR 2019,13 APR 2019,1140,57,80220,52,81360,https://worldathletics.org/records/competition-performance-rankings/ranking/589746
53,590997,"Beach Invitational, Long Beach, CA",USA,19 APR 2019,20 APR 2019,1245,55,80076,54,81321,https://worldathletics.org/records/competition-performance-rankings/ranking/590997
54,589774,"Gamecock Invitational, Columbia, SC",USA,13 APR 2019,13 APR 2019,385,139,80880,44,81265,https://worldathletics.org/records/competition-performance-rankings/ranking/589774
55,589977,"Michael Johnson Invitational, Waco, TX",USA,19 APR 2019,20 APR 2019,545,107,80341,51,80886,https://worldathletics.org/records/competition-performance-rankings/ranking/589977
56,592220,"Znamenskiy Memorial, Zhukovskiy",RUS,05 JUL 2019,06 JUL 2019,825,75,80032,55,80857,https://worldathletics.org/records/competition-performance-rankings/ranking/592220
57,593114,"Brussels Grand Prix, Bruxelles",BEL,23 AUG 2019,23 AUG 2019,860,73,79957,56,80817,https://worldathletics.org/records/competition-performance-rankings/ranking/593114
58,591671,"Anhalt 2019, Dessau",GER,14 JUN 2019,14 JUN 2019,1070,60,79700,61,80770,https://worldathletics.org/records/competition-performance-rankings/ranking/591671
59,590940,"IFAM Meeting, Putbosstadion, Oordegem",BEL,25 MAY 2019,25 MAY 2019,895,71,79751,59,80646,https://worldathletics.org/records/competition-performance-rankings/ranking/590940
60,592778,"CITIUS Meeting, Stadion Wankdorf, Bern",SUI,03 AUG 2019,03 AUG 2019,800,76,79741,60,80541,https://worldathletics.org/records/competition-performance-rankings/ranking/592778
61,592460,"Meeting International de la Province de Liège, Liège",BEL,17 JUL 2019,17 JUL 2019,920,68,79568,63,80488,https://worldathletics.org/records/competition-performance-rankings/ranking/592460
62,590291,"Payton Jordan Invitational, Palo Alto, CA",USA,02 MAY 2019,02 MAY 2019,915,69,79434,64,80349,https://worldathletics.org/records/competition-performance-rankings/ranking/590291
63,589954,"Bryan Clay Invitational, Azusa, CA",USA,17 APR 2019,19 APR 2019,475,113,79870,57,80345,https://worldathletics.org/records/competition-performance-rankings/ranking/589954
64,592086,"Jim Bush Meet, Long Beach, CA",USA,29 JUN 2019,29 JUN 2019,965,65,79362,66,80327,https://worldathletics.org/records/competition-performance-rankings/ranking/592086
65,591759,"Folksam Grand Prix, Sollentuna",SWE,18 JUN 2019,18 JUN 2019,1075,59,79103,71,80178,https://worldathletics.org/records/competition-performance-rankings/ranking/591759
66,591172,"Russia Cup, Sochi",RUS,28 MAY 2019,29 MAY 2019,700,86,79434,64,80134,https://worldathletics.org/records/competition-performance-rankings/ranking/591172
67,591331,"Meeting de la Grande Caraibe, Baie Mahault",FRA,18 MAY 2019,18 MAY 2019,1660,42,78449,83,80109,https://worldathletics.org/records/competition-performance-rankings/ranking/591331
68,591711,"AtletiCAGenève, Genève",SUI,15 JUN 2019,15 JUN 2019,690,87,79360,67,80050,https://worldathletics.org/records/competition-performance-rankings/ranking/591711
69,593014,"CAS Meeting, Schifflange",LUX,18 AUG 2019,18 AUG 2019,945,66,79080,73,80025,https://worldathletics.org/records/competition-performance-rankings/ranking/593014
70,590987,"Arkansas National Relay Championships, Fayetteville, AR",USA,25 APR 2019,27 APR 2019,565,103,79352,68,79917,https://worldathletics.org/records/competition-performance-rankings/ranking/590987
71,590279,"Penn Relays, Philadelphia, PA",USA,23 APR 2019,27 APR 2019,240,196,79622,62,79862,https://worldathletics.org/records/competition-performance-rankings/ranking/590279
72,592623,"Motonet GP, Joensuu",FIN,24 JUL 2019,24 JUL 2019,865,72,78991,74,79856,https://worldathletics.org/records/competition-performance-rankings/ranking/592623
73,592965,"Cork City Games, Cork City",IRL,14 AUG 2019,14 AUG 2019,945,66,78909,75,79854,https://worldathletics.org/records/competition-performance-rankings/ranking/592965
74,593143,"Finnkampen, Olympiastadion, Stockholm",SWE,24 AUG 2019,25 AUG 2019,1360,52,78445,84,79805,https://worldathletics.org/records/competition-performance-rankings/ranking/593143
75,592371,"Guldensporenmeeting, Kortrijk",BEL,13 JUL 2019,13 JUL 2019,655,93,79138,69,79793,https://worldathletics.org/records/competition-performance-rankings/ranking/592371
76,593432,"Fuji Hokuroku World Trial 2019, Prefectural Stadium, Fujiyoshida",JPN,01 SEP 2019,01 SEP 2019,555,104,79090,72,79645,https://worldathletics.org/records/competition-performance-rankings/ranking/593432
77,592468,"Míting Internacional d'Atletisme, Barcelona",ESP,17 JUL 2019,17 JUL 2019,835,74,78719,79,79554,https://worldathletics.org/records/competition-performance-rankings/ranking/592468
78,595350,"Putbos Memorial Léon Buyle, Oordegem",BEL,01 JUN 2019,01 JUN 2019,365,147,79116,70,79481,https://worldathletics.org/records/competition-performance-rankings/ranking/595350
79,589326,"Queensland International Track Classic, Brisbane",AUS,23 MAR 2019,23 MAR 2019,760,79,78658,81,79418,https://worldathletics.org/records/competition-performance-rankings/ranking/589326
80,590945,"Meeting Elite, Forbach",FRA,26 MAY 2019,26 MAY 2019,1425,49,77975,92,79400,https://worldathletics.org/records/competition-performance-rankings/ranking/590945
81,589360,"Stanford Invitational, Palo Alto, CA",USA,29 MAR 2019,30 MAR 2019,580,100,78818,77,79398,https://worldathletics.org/records/competition-performance-rankings/ranking/589360
82,590920,"Tennessee Relays, Knoxville, TN",USA,11 APR 2019,13 APR 2019,300,172,78879,76,79179,https://worldathletics.org/records/competition-performance-rankings/ranking/590920
83,592785,"Memorial Geert Rasschaert, Ninove",BEL,03 AUG 2019,03 AUG 2019,450,120,78726,78,79176,https://worldathletics.org/records/competition-performance-rankings/ranking/592785
84,590922,"Hurricane Alumni Invitational, Coral Gables, FL",USA,12 APR 2019,13 APR 2019,465,118,78703,80,79168,https://worldathletics.org/records/competition-performance-rankings/ranking/590922
85,592158,"Folksam Grand Prix, Karlstad",SWE,03 JUL 2019,03 JUL 2019,1500,46,77558,98,79058,https://worldathletics.org/records/competition-performance-rankings/ranking/592158
86,592732,"KDF Ch., Moi International Sports Centre, Kasarani, Nairobi",KEN,03 JUL 2019,03 JUL 2019,570,102,78407,85,78977,https://worldathletics.org/records/competition-performance-rankings/ranking/592732
87,591882,"Games, Kuortane",FIN,22 JUN 2019,22 JUN 2019,1395,51,77581,97,78976,https://worldathletics.org/records/competition-performance-rankings/ranking/591882
88,589558,"Sun Angel Classic, Tempe, AZ",USA,04 APR 2019,06 APR 2019,340,154,78630,82,78970,https://worldathletics.org/records/competition-performance-rankings/ranking/589558
89,591747,"CVEATC HP #2, Chula Vista, CA",USA,15 JUN 2019,16 JUN 2019,610,97,78341,87,78951,https://worldathletics.org/records/competition-performance-rankings/ranking/591747
90,590144,"LSU Invitational, Baton Rouge, LA",USA,27 APR 2019,27 APR 2019,550,105,78395,86,78945,https://worldathletics.org/records/competition-performance-rankings/ranking/590144
91,593011,"Motonet GP, Espoo",FIN,18 AUG 2019,18 AUG 2019,710,84,78166,89,78876,https://worldathletics.org/records/competition-performance-rankings/ranking/593011
92,593445,"Kenya World Championship Trials, Nyayo National Stadium, Nairobi",KEN,12 SEP 2019,13 SEP 2019,2395,28,76248,130,78643,https://worldathletics.org/records/competition-performance-rankings/ranking/593445
93,590190,"Desert Heat Classic, Tucson, AZ",USA,27 APR 2019,27 APR 2019,350,150,78291,88,78641,https://worldathletics.org/records/competition-performance-rankings/ranking/590190
94,591318,"Asian Grand Prix Series, Chongqing",CHN,04 JUN 2019,04 JUN 2019,600,98,78033,91,78633,https://worldathletics.org/records/competition-performance-rankings/ranking/591318
95,591776,"Athletics Games, Copenhagen",DEN,18 JUN 2019,18 JUN 2019,620,96,77848,94,78468,https://worldathletics.org/records/competition-performance-rankings/ranking/591776
96,592147,"Athletics Grand Prix, Poznan",POL,02 JUL 2019,02 JUL 2019,1335,54,77123,112,78458,https://worldathletics.org/records/competition-performance-rankings/ranking/592147
97,588607,"Track Classic, Sydney",AUS,23 FEB 2019,23 FEB 2019,530,109,77869,93,78399,https://worldathletics.org/records/competition-performance-rankings/ranking/588607
98,592101,"Bauhaus Juniorengala, Mannheim",GER,29 JUN 2019,30 JUN 2019,120,283,78107,90,78227,https://worldathletics.org/records/competition-performance-rankings/ranking/592101
99,590944,"JAAA All Comers Meet, Kingston",JAM,25 MAY 2019,25 MAY 2019,910,70,77251,108,78161,https://worldathletics.org/records/competition-performance-rankings/ranking/590944
100,591958,"Meeting Elite de Montgeron, Montgeron",FRA,25 JUN 2019,25 JUN 2019,675,89,77447,99,78122,https://worldathletics.org/records/competition-performance-rankings/ranking/591958
101,592967,"2. Memoriał Wiesława Maniaka, Wieslaw Maniak Municipal Athletic Stadium, Szczecin",POL,15 AUG 2019,15 AUG 2019,1120,58,76994,114,78114,https://worldathletics.org/records/competition-performance-rankings/ranking/592967
102,590150,"53rd Mikio Oda Memorial, Hiroshima",JPN,27 APR 2019,28 APR 2019,675,89,77403,100,78078,https://worldathletics.org/records/competition-performance-rankings/ranking/590150
103,590912,"Texas A&M Alumni Muster, College Station, TX",USA,27 APR 2019,27 APR 2019,290,178,77719,96,78009,https://worldathletics.org/records/competition-performance-rankings/ranking/590912
104,591431,"Asian Grand Prix Series, Chongqing",CHN,07 JUN 2019,07 JUN 2019,590,99,77326,103,77916,https://worldathletics.org/records/competition-performance-rankings/ranking/591431
105,589547,"Jim Click Shootout, Tucson, AZ",USA,06 APR 2019,06 APR 2019,80,344,77809,95,77889,https://worldathletics.org/records/competition-performance-rankings/ranking/589547
106,591350,"Motonet GP, Lahti",FIN,05 JUN 2019,05 JUN 2019,510,112,77275,107,77785,https://worldathletics.org/records/competition-performance-rankings/ranking/591350
107,591224,"Grand Prix, Gliwice",POL,02 JUN 2019,02 JUN 2019,380,142,77376,101,77756,https://worldathletics.org/records/competition-performance-rankings/ranking/591224
108,591955,"Yevstratov Memorial, Zhukovskiy",RUS,22 JUN 2019,22 JUN 2019,470,114,77284,106,77754,https://worldathletics.org/records/competition-performance-rankings/ranking/591955
109,590480,"6th Michitaka Kinami Memorial, Osaka",JPN,06 MAY 2019,06 MAY 2019,435,125,77293,105,77728,https://worldathletics.org/records/competition-performance-rankings/ranking/590480
110,589994,"Virginia Challenge, Charlottesville, VA",USA,19 APR 2019,20 APR 2019,415,131,77299,104,77714,https://worldathletics.org/records/competition-performance-rankings/ranking/589994
111,594051,"Memorial Barrientos, La Habana",CUB,07 JUN 2019,09 JUN 2019,405,134,77229,109,77634,https://worldathletics.org/records/competition-performance-rankings/ranking/594051
112,589713,"Crimson Tide Invitational, Tuscaloosa, AL",USA,11 APR 2019,12 APR 2019,185,230,77348,102,77533,https://worldathletics.org/records/competition-performance-rankings/ranking/589713
113,592617,"Memorial Jose Antonio Cansino, Castellón",ESP,23 JUL 2019,23 JUL 2019,300,172,77208,110,77508,https://worldathletics.org/records/competition-performance-rankings/ranking/592617
114,593518,"Meeting International Citta di Savona, Savona",ITA,29 MAY 2019,29 MAY 2019,405,134,77086,113,77491,https://worldathletics.org/records/competition-performance-rankings/ranking/593518
115,592053,"Meeting National à thème de l'Artois, Bruay-la-Buissiere",FRA,28 JUN 2019,28 JUN 2019,440,122,76976,115,77416,https://worldathletics.org/records/competition-performance-rankings/ranking/592053
116,591626,"Oxy Invitational, Los Angeles, CA",USA,11 MAY 2019,11 MAY 2019,310,168,76943,116,77253,https://worldathletics.org/records/competition-performance-rankings/ranking/591626
117,592239,"Sparkassen Gala und Laufnacht, Regensburg",GER,06 JUL 2019,07 JUL 2019,40,461,77124,111,77164,https://worldathletics.org/records/competition-performance-rankings/ranking/592239
118,590821,"Loughborough International, Loughborough",GBR,19 MAY 2019,19 MAY 2019,295,175,76801,117,77096,https://worldathletics.org/records/competition-performance-rankings/ranking/590821
119,592347,"Kladno hází a Kladenské memoriály, Kladno",CZE,13 JUL 2019,13 JUL 2019,750,81,76343,126,77093,https://worldathletics.org/records/competition-performance-rankings/ranking/592347
120,591385,"UCSD Triton Invitational, La Jolla, CA",USA,12 APR 2019,13 APR 2019,680,88,76289,128,76969,https://worldathletics.org/records/competition-performance-rankings/ranking/591385
121,589525,"LSU Battle On The Bayou, Baton Rouge, LA",USA,06 APR 2019,06 APR 2019,160,245,76722,118,76882,https://worldathletics.org/records/competition-performance-rankings/ranking/589525
122,591854,"Harry Jerome Track Classic, Burnaby",CAN,20 JUN 2019,20 JUN 2019,340,154,76509,121,76849,https://worldathletics.org/records/competition-performance-rankings/ranking/591854
123,591538,"Venizelia 2019, Chania",GRE,09 JUN 2019,09 JUN 2019,575,101,76249,129,76824,https://worldathletics.org/records/competition-performance-rankings/ranking/591538
124,591028,"Chrono Classic, Weinheim",GER,25 MAY 2019,25 MAY 2019,225,209,76564,119,76789,https://worldathletics.org/records/competition-performance-rankings/ranking/591028
125,593341,"Flanders Cup, Huizingen",BEL,24 AUG 2019,24 AUG 2019,380,142,76399,125,76779,https://worldathletics.org/records/competition-performance-rankings/ranking/593341
126,594157,"Denka Athletics Challenge Cup 2019, Denka Big Swan Stadium, Niigata",JPN,19 OCT 2019,19 OCT 2019,345,153,76432,124,76777,https://worldathletics.org/records/competition-performance-rankings/ranking/594157
127,592044,"Meeting Citta di Nembro, Nembro",ITA,28 JUN 2019,28 JUN 2019,325,162,76434,123,76759,https://worldathletics.org/records/competition-performance-rankings/ranking/592044
128,591919,"Janusz Sidło Memorial, Sopot",POL,23 JUN 2019,23 JUN 2019,770,77,75983,140,76753,https://worldathletics.org/records/competition-performance-rankings/ranking/591919
129,590018,"War Eagle Invitational, Auburn, AL",USA,19 APR 2019,20 APR 2019,255,187,76444,122,76699,https://worldathletics.org/records/competition-performance-rankings/ranking/590018
130,591364,"The Reveille Meet, College Station, TX",USA,06 APR 2019,06 APR 2019,130,264,76562,120,76692,https://worldathletics.org/records/competition-performance-rankings/ranking/591364
131,589139,"GC Foster Classics, Spanish Town",JAM,16 MAR 2019,16 MAR 2019,705,85,75976,141,76681,https://worldathletics.org/records/competition-performance-rankings/ranking/589139
132,592264,"Meeting Int. Sport Solidarieta, Lignano Sabbiadoro",ITA,09 JUL 2019,09 JUL 2019,770,77,75855,144,76625,https://worldathletics.org/records/competition-performance-rankings/ranking/592264
133,590314,"35th Shizuoka International Meet, Fukuroi",JPN,03 MAY 2019,03 MAY 2019,255,187,76238,131,76493,https://worldathletics.org/records/competition-performance-rankings/ranking/590314
134,592402,"32nd Chuhei Nanbu Memorial, Sapporo",JPN,07 JUL 2019,07 JUL 2019,340,154,76148,133,76488,https://worldathletics.org/records/competition-performance-rankings/ranking/592402
135,592389,"Varberg GP, Varberg",SWE,15 JUL 2019,15 JUL 2019,1005,62,75476,154,76481,https://worldathletics.org/records/competition-performance-rankings/ranking/592389
136,591802,"Meeting National de Cergy-Pontoise, Cergy-Pontoise",FRA,10 JUN 2019,10 JUN 2019,130,264,76331,127,76461,https://worldathletics.org/records/competition-performance-rankings/ranking/591802
137,590960,"Georgia HS Meet of Champions, Marietta, GA",USA,17 MAY 2019,17 MAY 2019,420,130,76034,138,76454,https://worldathletics.org/records/competition-performance-rankings/ranking/590960
137,592457,"Motonet GP, Jyväskylä",FIN,19 JUN 2019,19 JUN 2019,415,131,76039,137,76454,https://worldathletics.org/records/competition-performance-rankings/ranking/592457
139,590154,"Steve Scott Invitational, Irvine, CA",USA,26 APR 2019,27 APR 2019,305,169,76134,134,76439,https://worldathletics.org/records/competition-performance-rankings/ranking/590154
140,593003,"Meeting voor Mon, Kessel-Lo",BEL,17 AUG 2019,17 AUG 2019,260,185,76118,135,76378,https://worldathletics.org/records/competition-performance-rankings/ranking/593003
141,603157,"Antwerp Athletics Gala, Merksem",BEL,27 JUL 2019,27 JUL 2019,440,122,75895,142,76335,https://worldathletics.org/records/competition-performance-rankings/ranking/603157
142,591196,"2019 Bill Webb Combined Events Classic/2019 VertKlasse Meeting, High Point, NC",USA,21 MAR 2019,23 MAR 2019,15,606,76197,132,76212,https://worldathletics.org/records/competition-performance-rankings/ranking/591196
143,592656,"All-Star Night 2019 - JITA-IUAUJ Classic Match, Hiratsuka",JPN,27 JUL 2019,27 JUL 2019,370,146,75833,145,76203,https://worldathletics.org/records/competition-performance-rankings/ranking/592656
144,591720,"Brooks PR Invitational, Seattle, WA",USA,15 JUN 2019,15 JUN 2019,80,344,76083,136,76163,https://worldathletics.org/records/competition-performance-rankings/ranking/591720
145,589973,"Kansas Relays, Lawrence, KS",USA,17 APR 2019,20 APR 2019,210,217,75886,143,76096,https://worldathletics.org/records/competition-performance-rankings/ranking/589973
146,589222,"Florida State Relays, Tallahassee, FL",USA,22 MAR 2019,23 MAR 2019,90,323,75994,139,76084,https://worldathletics.org/records/competition-performance-rankings/ranking/589222
147,591926,"Grand Prix Internacional de Cali, Cali",COL,22 JUN 2019,22 JUN 2019,240,196,75753,147,75993,https://worldathletics.org/records/competition-performance-rankings/ranking/591926
148,589336,"Torneio Atletismo Paulista, Bragança Paulista",BRA,23 MAR 2019,24 MAR 2019,460,119,75488,152,75948,https://worldathletics.org/records/competition-performance-rankings/ranking/589336
149,590136,"Virginia Grand Prix, Charlottesville, VA",USA,26 APR 2019,27 APR 2019,120,283,75789,146,75909,https://worldathletics.org/records/competition-performance-rankings/ranking/590136
150,590792,"Gran Premio Caterine Ibargüen, Barranquilla",COL,18 MAY 2019,19 MAY 2019,470,114,75432,155,75902,https://worldathletics.org/records/competition-performance-rankings/ranking/590792
151,591941,"Dwight Phillips Invitational, Decatur, IL",USA,21 JUN 2019,21 JUN 2019,195,225,75672,150,75867,https://worldathletics.org/records/competition-performance-rankings/ranking/591941
152,591863,"Meeting National de Carquefou, Carquefou",FRA,21 JUN 2019,21 JUN 2019,120,283,75713,148,75833,https://worldathletics.org/records/competition-performance-rankings/ranking/591863
153,591414,"Riga Cup, Ogre",LAT,04 JUN 2019,04 JUN 2019,675,89,75108,167,75783,https://worldathletics.org/records/competition-performance-rankings/ranking/591414
